t,tag,z,bias,value
8.45762,rec,0,38229,1241
8.4579,rec,0,38229,1365
8.45817,rec,0,38229,1343
8.45847,rec,0,38229,1346
8.45877,rec,0,38229,1329
8.45908,rec,0,38229,1200
8.4594,rec,0,38229,1306
8.45972,rec,0,38229,1392
8.46001,rec,0,38229,1337
8.46032,rec,0,38229,1417
8.46064,rec,0,38229,1293
8.46097,rec,0,38229,1289
8.46132,rec,0,38229,1348
8.4616,rec,0,38229,1280
8.46195,rec,0,38229,1253
8.4623,rec,0,38229,1180
8.46266,rec,0,38229,1260
8.463,rec,0,38229,1098
8.46332,rec,0,38229,1080
8.46363,rec,0,38229,1058
8.46421,rec,0,38229,1075
8.46453,rec,0,38229,1103
8.46485,rec,0,38229,1041
8.46513,rec,0,38229,1105
8.4655,rec,0,38229,1084
8.46577,rec,0,38229,1174
8.46608,rec,0,38229,1136
8.46637,rec,0,38229,1108
8.46665,rec,0,38229,1166
8.46709,rec,0,38229,1064
8.46736,rec,0,38229,1089
8.46763,rec,0,38229,1057
8.46796,rec,0,38229,1052
8.46827,rec,0,38229,1069
8.46858,rec,0,38229,1079
8.46891,rec,0,38229,1019
8.46923,rec,0,38229,1041
8.46952,rec,0,38229,984
8.47003,rec,0,38229,956
8.47058,rec,0,38229,1028
8.4709,rec,0,38229,1092
8.47117,rec,0,38229,1013
8.47147,rec,0,38229,1100
8.47175,rec,0,38229,1162
8.47204,rec,0,38229,1103
8.47234,rec,0,38229,1115
8.47264,rec,0,38229,1130
8.47295,rec,0,38229,1156
8.47324,rec,0,38229,1172
8.47353,rec,0,38229,1098
8.47385,rec,0,38229,1137
8.47414,rec,0,38229,1094
8.47441,rec,0,38229,1108
8.47471,rec,0,38229,1110
8.47502,rec,0,38229,1024
8.47533,rec,0,38229,1109
8.47565,rec,0,38229,1118
8.47595,rec,0,38229,1138
8.47625,rec,0,38229,1092
8.47652,rec,0,38229,1090
8.47683,rec,0,38229,1072
8.4771,rec,0,38229,1061
8.4774,rec,0,38229,1098
8.47771,rec,0,38229,1095
8.47802,rec,0,38229,1087
8.47831,rec,0,38229,1040
8.47858,rec,0,38229,994
8.47889,rec,0,38229,1069
8.47918,rec,0,38229,1072
8.47946,rec,0,38229,1000
8.47978,rec,0,38229,1034
8.48008,rec,0,38229,1090
8.48037,rec,0,38229,1150
8.48067,rec,0,38229,1111
8.48097,rec,0,38229,1157
8.48127,rec,0,38229,1092
8.48153,rec,0,38229,1088
8.48187,rec,0,38229,1087
8.48217,rec,0,38229,1149
8.48248,rec,0,38229,1090
8.48277,rec,0,38229,1154
8.48308,rec,0,38229,1148
8.48337,rec,0,38229,1157
8.48366,rec,0,38229,1176
8.48399,rec,0,38229,1074
8.48427,rec,0,38229,1088
8.48457,rec,0,38229,1162
8.48486,rec,0,38229,1075
8.48514,rec,0,38229,1144
8.48545,rec,0,38229,1175
8.48574,rec,0,38229,1195
8.48602,rec,0,38229,1122
8.48632,rec,0,38229,1210
8.48661,rec,0,38229,1136
8.48689,rec,0,38229,1181
8.48717,rec,0,38229,1140
8.48763,rec,0,38229,1168
8.48837,rec,0,38229,1257
8.48872,rec,0,38229,1187
8.48903,rec,0,38229,1194
8.48933,rec,0,38229,1216
8.4896,rec,0,38229,1233
8.48989,rec,0,38229,1201
8.4902,rec,0,38229,1240
8.4905,rec,0,38229,1285
8.49076,rec,0,38229,1278
8.49108,rec,0,38229,1276
8.49137,rec,0,38229,1305
8.49164,rec,0,38229,1338
8.49195,rec,0,38229,1364
8.49225,rec,0,38229,1252
8.49251,rec,0,38229,1206
8.49283,rec,0,38229,1259
8.4931,rec,0,38229,1208
8.49337,rec,0,38229,1205
8.49365,rec,0,38229,1157
8.49396,rec,0,38229,1268
8.49426,rec,0,38229,1239
8.49458,rec,0,38229,1225
8.49485,rec,0,38229,1183
8.49514,rec,0,38229,1161
8.49556,rec,0,38229,1224
8.49585,rec,0,38229,1283
8.49612,rec,0,38229,1234
8.4969,rec,0,38229,1212
8.49719,rec,0,38229,1219
8.49749,rec,0,38229,1266
8.49777,rec,0,38229,1151
8.49808,rec,0,38229,1141
8.49835,rec,0,38229,1144
8.49861,rec,0,38229,1127
8.4989,rec,0,38229,1146
8.49922,rec,0,38229,1179
8.49949,rec,0,38229,1121
8.49977,rec,0,38229,1112
8.50007,rec,0,38229,1156
8.50036,rec,0,38229,1142
8.50064,rec,0,38229,1022
8.50094,rec,0,38229,1106
8.50123,rec,0,38229,1219
8.50151,rec,0,38229,1097
8.50182,rec,0,38229,1160
8.50209,rec,0,38229,1203
8.50238,rec,0,38229,1219
8.50264,rec,0,38229,1268
8.50294,rec,0,38229,1187
8.50323,rec,0,38229,1222
8.50352,rec,0,38229,1239
8.50386,rec,0,38229,1175
8.50414,rec,0,38229,1166
8.50451,rec,0,38229,1118
8.50479,rec,0,38229,1205
8.50509,rec,0,38229,1109
8.50538,rec,0,38229,1172
8.50623,rec,0,38229,1238
8.50655,rec,0,38229,1167
8.50682,rec,0,38229,1235
8.50721,rec,0,38229,1167
8.50748,rec,0,38229,1311
8.50776,rec,0,38229,1309
8.50804,rec,0,38229,1265
8.50834,rec,0,38229,1257
8.50862,rec,0,38229,1230
8.50887,rec,0,38229,1220
8.50915,rec,0,38229,1218
8.50946,rec,0,38229,1089
8.50971,rec,0,38229,1239
8.51,rec,0,38229,1166
8.51025,rec,0,38229,1298
8.51054,rec,0,38229,1193
8.51082,rec,0,38229,1249
8.51109,rec,0,38229,1222
8.51138,rec,0,38229,1267
8.51163,rec,0,38229,1212
8.51188,rec,0,38229,1108
8.51217,rec,0,38229,1167
8.51246,rec,0,38229,1172
8.51275,rec,0,38229,1096
8.51304,rec,0,38229,1152
8.51333,rec,0,38229,1180
8.51359,rec,0,38229,1224
8.51388,rec,0,38229,1246
8.51413,rec,0,38229,1242
8.51444,rec,0,38229,1252
8.51471,rec,0,38229,1149
8.51496,rec,0,38229,1161
8.51525,rec,0,38229,1157
8.51549,rec,0,38229,1107
8.51577,rec,0,38229,1064
8.5161,rec,0,38229,1076
8.51635,rec,0,38229,1124
8.5166,rec,0,38229,1167
8.51686,rec,0,38229,1171
8.51711,rec,0,38229,1213
8.51734,rec,0,38229,1118
8.51763,rec,0,38229,1161
8.51788,rec,0,38229,1146
8.51813,rec,0,38229,1067
8.51838,rec,0,38229,1208
8.51869,rec,0,38229,1150
8.51894,rec,0,38229,1101
8.51921,rec,0,38229,1163
8.51948,rec,0,38229,1186
8.51973,rec,0,38229,1131
8.51998,rec,0,38229,1285
8.52023,rec,0,38229,1289
8.52048,rec,0,38229,1257
8.52073,rec,0,38229,1279
8.521,rec,0,38229,1190
8.52126,rec,0,38229,1175
8.52154,rec,0,38229,1150
8.52188,rec,0,38229,1213
8.52217,rec,0,38229,1207
8.52246,rec,0,38229,1169
8.52275,rec,0,38229,1202
8.52354,rec,0,38229,1267
8.52386,rec,0,38229,1137
8.52413,rec,0,38229,1223
8.52444,rec,0,38229,1293
8.52473,rec,0,38229,1222
8.52502,rec,0,38229,1294
8.52535,rec,0,38229,1291
8.52561,rec,0,38229,1287
8.52587,rec,0,38229,1160
8.52615,rec,0,38229,1285
8.52646,rec,0,38229,1207
8.52671,rec,0,38229,1317
8.52698,rec,0,38229,1281
8.52726,rec,0,38229,1247
8.52756,rec,0,38229,1270
8.52784,rec,0,38229,1231
8.52814,rec,0,38229,1221
8.52842,rec,0,38229,1219
8.5287,rec,0,38229,1272
8.52899,rec,0,38229,1240
8.52926,rec,0,38229,1216
8.52953,rec,0,38229,1238
8.52984,rec,0,38229,1265
8.53014,rec,0,38229,1258
8.5304,rec,0,38229,1279
8.5307,rec,0,38229,1216
8.53099,rec,0,38229,1219
8.53129,rec,0,38229,1273
8.53159,rec,0,38229,1240
8.53188,rec,0,38229,1251
8.53216,rec,0,38229,1224
8.53247,rec,0,38229,1337
8.53276,rec,0,38229,1298
8.53302,rec,0,38229,1374
8.53326,rec,0,38229,1425
8.53359,rec,0,38229,1331
8.53386,rec,0,38229,1343
8.53415,rec,0,38229,1343
8.5344,rec,0,38229,1286
8.53468,rec,0,38229,1327
8.53499,rec,0,38229,1264
8.53527,rec,0,38229,1258
8.53557,rec,0,38229,1209
8.53585,rec,0,38229,1257
8.53612,rec,0,38229,1273
8.53641,rec,0,38229,1185
8.5367,rec,0,38229,1226
8.537,rec,0,38229,1226
8.53726,rec,0,38229,1297
8.53757,rec,0,38229,1305
8.53787,rec,0,38229,1248
8.53817,rec,0,38229,1193
8.53847,rec,0,38229,1243
8.53874,rec,0,38229,1255
8.53901,rec,0,38229,1304
8.53933,rec,0,38229,1190
8.53962,rec,0,38229,1278
8.53989,rec,0,38229,1428
8.54037,rec,0,38229,1322
8.54105,rec,0,38229,1244
8.54136,rec,0,38229,1277
8.54165,rec,0,38229,1191
8.54195,rec,0,38229,1389
8.54225,rec,0,38229,1436
8.54262,rec,0,38229,1314
8.54295,rec,0,38229,1351
8.54323,rec,0,38229,1290
8.54348,rec,0,38229,1273
8.54373,rec,0,38229,1186
8.54398,rec,0,38229,1331
8.54425,rec,0,38229,1290
8.5445,rec,0,38229,1266
8.54477,rec,0,38229,1216
8.54511,rec,0,38229,1282
8.54541,rec,0,38229,1239
8.54574,rec,0,38229,1343
8.54604,rec,0,38229,1326
8.54636,rec,0,38229,1444
8.54667,rec,0,38229,1351
8.54698,rec,0,38229,1277
8.54727,rec,0,38229,1291
8.54759,rec,0,38229,1266
8.54788,rec,0,38229,1337
8.54819,rec,0,38229,1340
8.54847,rec,0,38229,1221
8.54879,rec,0,38229,1354
8.5491,rec,0,38229,1222
8.54942,rec,0,38229,1144
8.54973,rec,0,38229,1205
8.5501,rec,0,38229,1225
8.55045,rec,0,38229,1278
8.55075,rec,0,38229,1192
8.55112,rec,0,38229,1260
8.55149,rec,0,38229,1144
8.55187,rec,0,38229,1238
8.55221,rec,0,38229,1267
8.55257,rec,0,38229,1255
8.55289,rec,0,38229,1263
8.55324,rec,0,38229,1175
8.55362,rec,0,38229,1274
8.55399,rec,0,38229,1295
8.55434,rec,0,38229,1300
8.55464,rec,0,38229,1183
8.55499,rec,0,38229,1200
8.55531,rec,0,38229,1160
8.55567,rec,0,38229,1189
8.55602,rec,0,38229,1222
8.55638,rec,0,38229,1116
8.5567,rec,0,38229,1124
8.55698,rec,0,38229,1147
8.55733,rec,0,38229,1142
8.55777,rec,0,38229,1180
8.55851,rec,0,38229,1308
8.55895,rec,0,38229,1339
8.55937,rec,0,38229,1206
8.55981,rec,0,38229,1224
8.56026,rec,0,38229,1235
8.56067,rec,0,38229,1144
8.56108,rec,0,38229,1097
8.5615,rec,0,38229,1111
8.56189,rec,0,38229,1123
8.56239,rec,0,38229,1131
8.56277,rec,0,38229,1090
8.56313,rec,0,38229,1140
8.56351,rec,0,38229,1243
8.56392,rec,0,38229,1180
8.56428,rec,0,38229,1205
8.56468,rec,0,38229,1260
8.56504,rec,0,38229,1170
8.56547,rec,0,38229,1191
8.56589,rec,0,38229,1299
8.56633,rec,0,38229,1129
8.5667,rec,0,38229,1230
8.56705,rec,0,38229,1159
8.5675,rec,0,38229,1276
8.56793,rec,0,38229,1347
8.56837,rec,0,38229,1295
8.56874,rec,0,38229,1278
8.56911,rec,0,38229,1245
8.5695,rec,0,38229,1297
8.5698,rec,0,38229,1272
8.57009,rec,0,38229,1424
8.57046,rec,0,38229,1325
8.57085,rec,0,38229,1202
8.57125,rec,0,38229,1220
8.57166,rec,0,38229,1358
8.57199,rec,0,38229,1289
8.57228,rec,0,38229,1307
8.5726,rec,0,38229,1311
8.5729,rec,0,38229,1318
8.5732,rec,0,38229,1344
8.57347,rec,0,38229,1334
8.57376,rec,0,38229,1363
8.57424,rec,0,38229,1393
8.5747,rec,0,38229,1392
8.575,rec,0,38229,1470
8.5753,rec,0,38229,1414
8.57558,rec,0,38229,1405
8.57615,rec,0,38229,1315
8.57684,rec,0,38229,1294
8.57716,rec,0,38229,1241
8.57747,rec,0,38229,1202
8.57776,rec,0,38229,1169
8.57805,rec,0,38229,1116
8.57834,rec,0,38229,1119
8.57865,rec,0,38229,1185
8.5789,rec,0,38229,1172
8.57923,rec,0,38229,1185
8.57952,rec,0,38229,1015
8.57986,rec,0,38229,1035
8.58015,rec,0,38229,1036
8.58048,rec,0,38229,1044
8.58077,rec,0,38229,1106
8.58111,rec,0,38229,1198
8.58139,rec,0,38229,1159
8.58165,rec,0,38229,1122
8.58196,rec,0,38229,1175
8.58221,rec,0,38229,1119
8.58246,rec,0,38229,1269
8.58271,rec,0,38229,1232
8.58295,rec,0,38229,1245
8.58322,rec,0,38229,1209
8.58348,rec,0,38229,1175
8.58372,rec,0,38229,1229
8.58397,rec,0,38229,1239
8.5842,rec,0,38229,1285
8.58446,rec,0,38229,1174
8.58471,rec,0,38229,1195
8.58497,rec,0,38229,1160
8.5852,rec,0,38229,1232
8.58543,rec,0,38229,1218
8.58568,rec,0,38229,1193
8.58593,rec,0,38229,1162
8.58618,rec,0,38229,1125
8.58648,rec,0,38229,1147
8.58673,rec,0,38229,1192
8.58698,rec,0,38229,1194
8.58725,rec,0,38229,1226
8.58751,rec,0,38229,1225
8.58781,rec,0,38229,1196
8.58806,rec,0,38229,1180
8.58831,rec,0,38229,1155
8.58857,rec,0,38229,1305
8.58885,rec,0,38229,1160
8.5891,rec,0,38229,1266
8.58935,rec,0,38229,1268
8.58962,rec,0,38229,1189
8.58992,rec,0,38229,1198
8.59021,rec,0,38229,1255
8.59048,rec,0,38229,1205
8.59077,rec,0,38229,1201
8.59108,rec,0,38229,1261
8.59135,rec,0,38229,1185
8.59161,rec,0,38229,1178
8.5919,rec,0,38229,1175
8.59223,rec,0,38229,1214
8.5925,rec,0,38229,1199
8.59275,rec,0,38229,1155
8.59305,rec,0,38229,1234
8.59333,rec,0,38229,1259
8.5936,rec,0,38229,1281
8.59392,rec,0,38229,1286
8.59428,rec,0,38229,1157
8.59459,rec,0,38229,1218
8.5949,rec,0,38229,1199
8.59523,rec,0,38229,1290
8.5955,rec,0,38229,1377
8.59576,rec,0,38229,1267
8.59599,rec,0,38229,1208
8.59626,rec,0,38229,1267
8.5966,rec,0,38229,1255
8.59685,rec,0,38229,1242
8.59712,rec,0,38229,1235
8.59738,rec,0,38229,1326
8.59764,rec,0,38229,1292
8.59796,rec,0,38229,1287
8.59825,rec,0,38229,1276
8.59848,rec,0,38229,1212
8.59872,rec,0,38229,1159
8.59898,rec,0,38229,1215
8.59922,rec,0,38229,1258
8.5995,rec,0,38229,1279
8.59976,rec,0,38229,1230
8.60008,rec,0,38229,1203
8.60033,rec,0,38229,1279
8.6006,rec,0,38229,1138
8.60087,rec,0,38229,1111
8.60114,rec,0,38229,1147
8.60147,rec,0,38229,1193
8.60175,rec,0,38229,1205
8.60201,rec,0,38229,1121
8.60235,rec,0,38229,1182
8.60262,rec,0,38229,1156
8.60289,rec,0,38229,1137
8.60322,rec,0,38229,1098
8.6035,rec,0,38229,1173
8.60374,rec,0,38229,1266
8.60402,rec,0,38229,1302
8.60435,rec,0,38229,1277
8.60462,rec,0,38229,1304
8.60488,rec,0,38229,1323
8.60516,rec,0,38229,1237
8.60544,rec,0,38229,1294
8.60571,rec,0,38229,1251
8.60596,rec,0,38229,1180
8.60625,rec,0,38229,1171
8.60652,rec,0,38229,1164
8.60685,rec,0,38229,1145
8.60712,rec,0,38229,1194
8.60738,rec,0,38229,1280
8.60763,rec,0,38229,1281
8.60787,rec,0,38229,1257
8.60812,rec,0,38229,1322
8.60839,rec,0,38229,1270
8.60864,rec,0,38229,1242
8.60898,rec,0,38229,1216
8.60922,rec,0,38229,1179
8.60949,rec,0,38229,1248
8.60976,rec,0,38229,1202
8.61012,rec,0,38229,1185
8.61039,rec,0,38229,1213
8.61068,rec,0,38229,1160
8.61094,rec,0,38229,1259
8.61188,rec,0,38229,1270
8.61216,rec,0,38229,1296
8.61256,rec,0,38229,1248
8.61285,rec,0,38229,1436
8.61315,rec,0,38229,1339
8.61346,rec,0,38229,1231
8.61386,rec,0,38229,1246
8.61419,rec,0,38229,1304
8.61459,rec,0,38229,1248
8.61491,rec,0,38229,1263
8.61522,rec,0,38229,1321
8.61554,rec,0,38229,1277
8.61586,rec,0,38229,1273
8.61616,rec,0,38229,1192
8.61645,rec,0,38229,1252
8.61674,rec,0,38229,1318
8.61701,rec,0,38229,1320
8.61732,rec,0,38229,1266
8.61761,rec,0,38229,1364
8.6179,rec,0,38229,1383
8.6182,rec,0,38229,1272
8.61849,rec,0,38229,1190
8.61877,rec,0,38229,1346
8.61907,rec,0,38229,1240
8.61937,rec,0,38229,1267
8.61966,rec,0,38229,1321
8.61998,rec,0,38229,1304
8.62027,rec,0,38229,1348
8.62065,rec,0,38229,1253
8.62102,rec,0,38229,1340
8.62129,rec,0,38229,1343
8.62162,rec,0,38229,1405
8.62193,rec,0,38229,1405
8.62221,rec,0,38229,1421
8.62255,rec,0,38229,1400
8.62288,rec,0,38229,1359
8.62317,rec,0,38229,1278
8.62346,rec,0,38229,1359
8.62377,rec,0,38229,1355
8.62408,rec,0,38229,1297
8.62434,rec,0,38229,1356
8.62464,rec,0,38229,1358
8.62493,rec,0,38229,1283
8.6252,rec,0,38229,1288
8.62547,rec,0,38229,1359
8.62576,rec,0,38229,1334
8.62602,rec,0,38229,1311
8.62629,rec,0,38229,1263
8.6266,rec,0,38229,1318
8.62687,rec,0,38229,1262
8.62716,rec,0,38229,1289
8.62748,rec,0,38229,1316
8.62777,rec,0,38229,1267
8.62805,rec,0,38229,1250
8.62839,rec,0,38229,1206
8.62932,rec,0,38229,1263
8.62967,rec,0,38229,1256
8.62997,rec,0,38229,1214
8.63024,rec,0,38229,1213
8.63057,rec,0,38229,1274
8.63086,rec,0,38229,1252
8.63115,rec,0,38229,1281
8.63148,rec,0,38229,1222
8.63177,rec,0,38229,1216
8.63211,rec,0,38229,1254
8.6324,rec,0,38229,1285
8.63269,rec,0,38229,1245
8.63298,rec,0,38229,1249
8.63327,rec,0,38229,1255
8.63361,rec,0,38229,1222
8.63385,rec,0,38229,1182
8.63411,rec,0,38229,1232
8.63436,rec,0,38229,1305
8.63461,rec,0,38229,1278
8.63488,rec,0,38229,1246
8.63515,rec,0,38229,1280
8.63546,rec,0,38229,1348
8.63573,rec,0,38229,1307
8.63602,rec,0,38229,1331
8.63628,rec,0,38229,1326
8.63659,rec,0,38229,1256
8.63688,rec,0,38229,1258
8.63711,rec,0,38229,1241
8.6374,rec,0,38229,1291
8.63773,rec,0,38229,1318
8.63802,rec,0,38229,1255
8.63836,rec,0,38229,1312
8.63861,rec,0,38229,1340
8.63886,rec,0,38229,1352
8.6391,rec,0,38229,1326
8.63936,rec,0,38229,1430
8.63962,rec,0,38229,1406
8.63988,rec,0,38229,1360
8.64015,rec,0,38229,1334
8.64048,rec,0,38229,1396
8.64075,rec,0,38229,1385
8.64102,rec,0,38229,1364
8.64135,rec,0,38229,1396
8.64162,rec,0,38229,1286
8.64189,rec,0,38229,1266
8.64223,rec,0,38229,1427
8.64248,rec,0,38229,1295
8.64273,rec,0,38229,1192
8.64298,rec,0,38229,1300
8.64323,rec,0,38229,1343
8.64348,rec,0,38229,1300
8.64373,rec,0,38229,1321
8.64398,rec,0,38229,1271
8.64423,rec,0,38229,1257
8.64448,rec,0,38229,1255
8.64473,rec,0,38229,1325
8.64503,rec,0,38229,1241
8.6453,rec,0,38229,1315
8.64559,rec,0,38229,1307
8.64582,rec,0,38229,1313
8.64627,rec,0,38229,1269
8.6468,rec,0,38229,1253
8.64713,rec,0,38229,1259
8.6474,rec,0,38229,1328
8.64769,rec,0,38229,1282
8.64795,rec,0,38229,1276
8.64823,rec,0,38229,1278
8.6485,rec,0,38229,1229
8.64879,rec,0,38229,1266
8.64904,rec,0,38229,1155
8.64934,rec,0,38229,1142
8.64962,rec,0,38229,1179
8.64987,rec,0,38229,1189
8.65014,rec,0,38229,1181
8.65047,rec,0,38229,1279
8.65075,rec,0,38229,1238
8.651,rec,0,38229,1311
8.65126,rec,0,38229,1389
8.65151,rec,0,38229,1343
8.65183,rec,0,38229,1353
8.65209,rec,0,38229,1337
8.65237,rec,0,38229,1282
8.65264,rec,0,38229,1299
8.65298,rec,0,38229,1294
8.65325,rec,0,38229,1281
8.65352,rec,0,38229,1284
8.65385,rec,0,38229,1304
8.65412,rec,0,38229,1303
8.65439,rec,0,38229,1295
8.65464,rec,0,38229,1263
8.65497,rec,0,38229,1255
8.65525,rec,0,38229,1282
8.65549,rec,0,38229,1250
8.65576,rec,0,38229,1363
8.65608,rec,0,38229,1370
8.65633,rec,0,38229,1360
8.6566,rec,0,38229,1352
8.65687,rec,0,38229,1347
8.65716,rec,0,38229,1395
8.65742,rec,0,38229,1280
8.65768,rec,0,38229,1284
8.65798,rec,0,38229,1231
8.65822,rec,0,38229,1316
8.6585,rec,0,38229,1362
8.65877,rec,0,38229,1382
8.65908,rec,0,38229,1337
8.65933,rec,0,38229,1303
8.6596,rec,0,38229,1290
8.65987,rec,0,38229,1277
8.66014,rec,0,38229,1278
8.66048,rec,0,38229,1347
8.66075,rec,0,38229,1308
8.66104,rec,0,38229,1205
8.66129,rec,0,38229,1152
8.66156,rec,0,38229,1230
8.66181,rec,0,38229,1132
8.66204,rec,0,38229,1250
8.66231,rec,0,38229,1198
8.66262,rec,0,38229,1267
8.66288,rec,0,38229,1252
8.66317,rec,0,38229,1244
8.66349,rec,0,38229,1221
8.66377,rec,0,38229,1285
8.66431,rec,0,38229,1310
8.66487,rec,0,38229,1262
8.66517,rec,0,38229,1245
8.66546,rec,0,38229,1225
8.6657,rec,0,38229,1137
8.66598,rec,0,38229,1093
8.66625,rec,0,38229,1124
8.66648,rec,0,38229,1262
8.66674,rec,0,38229,1178
8.66701,rec,0,38229,1174
8.66749,rec,0,38229,1169
8.66782,rec,0,38229,1133
8.6681,rec,0,38229,1183
8.66835,rec,0,38229,1142
8.66862,rec,0,38229,1201
8.66889,rec,0,38229,1197
8.6692,rec,0,38229,1152
8.66947,rec,0,38229,1309
8.66974,rec,0,38229,1328
8.67001,rec,0,38229,1291
8.67035,rec,0,38229,1294
8.67062,rec,0,38229,1264
8.67089,rec,0,38229,1323
8.67122,rec,0,38229,1316
8.67149,rec,0,38229,1346
8.67176,rec,0,38229,1334
8.6721,rec,0,38229,1311
8.67237,rec,0,38229,1293
8.67264,rec,0,38229,1268
8.67297,rec,0,38229,1240
8.67324,rec,0,38229,1272
8.67351,rec,0,38229,1216
8.67385,rec,0,38229,1258
8.67412,rec,0,38229,1302
8.67438,rec,0,38229,1234
8.67466,rec,0,38229,1262
8.67493,rec,0,38229,1133
8.67516,rec,0,38229,1233
8.67539,rec,0,38229,1210
8.67572,rec,0,38229,1230
8.676,rec,0,38229,1304
8.67627,rec,0,38229,1277
8.6766,rec,0,38229,1296
8.67687,rec,0,38229,1290
8.67714,rec,0,38229,1292
8.67747,rec,0,38229,1330
8.67775,rec,0,38229,1312
8.67801,rec,0,38229,1273
8.67835,rec,0,38229,1324
8.6786,rec,0,38229,1270
8.67887,rec,0,38229,1271
8.67912,rec,0,38229,1244
8.67937,rec,0,38229,1220
8.67964,rec,0,38229,1163
8.67995,rec,0,38229,1168
8.68022,rec,0,38229,1217
8.68049,rec,0,38229,1283
8.68077,rec,0,38229,1276
8.6811,rec,0,38229,1212
8.68139,rec,0,38229,1263
8.68164,rec,0,38229,1252
8.68198,rec,0,38229,1286
8.68225,rec,0,38229,1319
8.6826,rec,0,38229,1265
8.68294,rec,0,38229,1267
8.68324,rec,0,38229,1252
8.68362,rec,0,38229,1226
8.68391,rec,0,38229,1265
8.68423,rec,0,38229,1279
8.68462,rec,0,38229,1261
8.68492,rec,0,38229,1289
8.68534,rec,0,38229,1189
8.68565,rec,0,38229,1218
8.68596,rec,0,38229,1226
8.68635,rec,0,38229,1305
8.68665,rec,0,38229,1320
8.68699,rec,0,38229,1202
8.68729,rec,0,38229,1255
8.68759,rec,0,38229,1189
8.68788,rec,0,38229,1229
8.68816,rec,0,38229,1269
8.68846,rec,0,38229,1242
8.68876,rec,0,38229,1285
8.68904,rec,0,38229,1254
8.68934,rec,0,38229,1197
8.68964,rec,0,38229,1247
8.68995,rec,0,38229,1192
8.69024,rec,0,38229,1249
8.69053,rec,0,38229,1293
8.69085,rec,0,38229,1219
8.69116,rec,0,38229,1169
8.69148,rec,0,38229,1258
8.69178,rec,0,38229,1227
8.69205,rec,0,38229,1178
8.69236,rec,0,38229,1197
8.69266,rec,0,38229,1193
8.69299,rec,0,38229,1110
8.6933,rec,0,38229,1171
8.69359,rec,0,38229,1209
8.69388,rec,0,38229,1211
8.69418,rec,0,38229,1179
8.69446,rec,0,38229,1105
8.69478,rec,0,38229,1187
8.69511,rec,0,38229,1187
8.69543,rec,0,38229,1279
8.69574,rec,0,38229,1209
8.69604,rec,0,38229,1212
8.69635,rec,0,38229,1279
8.69667,rec,0,38229,1296
8.69699,rec,0,38229,1258
8.69733,rec,0,38229,1262
8.69767,rec,0,38229,1202
8.69803,rec,0,38229,1257
8.69836,rec,0,38229,1274
8.69867,rec,0,38229,1336
8.69901,rec,0,38229,1298
8.69943,rec,0,38229,1228
8.69982,rec,0,38229,1181
8.70018,rec,0,38229,1244
8.70087,rec,0,38229,1206
8.70127,rec,0,38229,1225
8.7017,rec,0,38229,1212
8.70208,rec,0,38229,1226
8.70241,rec,0,38229,1289
8.70278,rec,0,38229,1222
8.70311,rec,0,38229,1116
8.70341,rec,0,38229,1235
8.70374,rec,0,38229,1059
8.70405,rec,0,38229,1259
8.70438,rec,0,38229,1261
8.70468,rec,0,38229,1212
8.70496,rec,0,38229,1231
8.70529,rec,0,38229,1273
8.70557,rec,0,38229,1232
8.70584,rec,0,38229,1155
8.70612,rec,0,38229,1145
8.70642,rec,0,38229,1141
8.70673,rec,0,38229,1210
8.70702,rec,0,38229,1219
8.70728,rec,0,38229,1247
8.7076,rec,0,38229,1260
8.7079,rec,0,38229,1242
8.70822,rec,0,38229,1229
8.70853,rec,0,38229,1214
8.70884,rec,0,38229,1222
8.70915,rec,0,38229,1199
8.70945,rec,0,38229,1170
8.70977,rec,0,38229,1140
8.71008,rec,0,38229,1167
8.71036,rec,0,38229,1259
8.71067,rec,0,38229,1267
8.71098,rec,0,38229,1291
8.71129,rec,0,38229,1344
8.7116,rec,0,38229,1296
8.71187,rec,0,38229,1225
8.71214,rec,0,38229,1307
8.71241,rec,0,38229,1202
8.71273,rec,0,38229,1228
8.71304,rec,0,38229,1337
8.71339,rec,0,38229,1262
8.71366,rec,0,38229,1261
8.71404,rec,0,38229,1193
8.71441,rec,0,38229,1168
8.71475,rec,0,38229,1120
8.71504,rec,0,38229,1073
8.71565,rec,0,38229,1154
8.71608,rec,0,38229,1224
8.7165,rec,0,38229,1137
8.71694,rec,0,38229,1307
8.71732,rec,0,38229,1169
8.71762,rec,0,38229,1243
8.7179,rec,0,38229,1270
8.71825,rec,0,38229,1276
8.71859,rec,0,38229,1308
8.71938,rec,0,38229,1352
8.71971,rec,0,38229,1317
8.72001,rec,0,38229,1290
8.72032,rec,0,38229,1367
8.72059,rec,0,38229,1284
8.72085,rec,0,38229,1260
8.7211,rec,0,38229,1253
8.72135,rec,0,38229,1267
8.7216,rec,0,38229,1199
8.72185,rec,0,38229,1174
8.7221,rec,0,38229,1323
8.72235,rec,0,38229,1295
8.72262,rec,0,38229,1251
8.72289,rec,0,38229,1221
8.72323,rec,0,38229,1241
8.7235,rec,0,38229,1186
8.72376,rec,0,38229,1286
8.7241,rec,0,38229,1279
8.72435,rec,0,38229,1227
8.7246,rec,0,38229,1242
8.72485,rec,0,38229,1388
8.7251,rec,0,38229,1350
8.72535,rec,0,38229,1206
8.72562,rec,0,38229,1251
