t,value
3.71632,32767
3.71661,32767
3.71690,32767
3.71718,32767
3.71748,32767
3.71776,32767
3.71807,32767
3.71836,32767
3.71864,32767
3.71894,32767
3.71924,32767
3.71950,32767
3.71981,32767
3.72010,32767
3.72039,32767
3.72069,32767
3.72096,32767
3.72126,32767
3.72161,32767
3.72222,32767
3.72258,32767
3.72287,32767
3.72315,32767
3.72342,32767
3.72371,32767
3.72400,32767
3.72432,32767
3.72461,32767
3.72488,32767
3.72519,32767
3.72549,32767
3.72576,32767
3.72610,32767
3.72641,32767
3.72668,32767
3.72699,32767
3.72732,32767
3.72764,32767
3.72794,32767
3.72842,32767
3.72877,32767
3.72912,32767
3.72950,32767
3.72991,32767
3.73030,32767
3.73066,32767
3.73098,32767
3.73130,32767
3.73164,32767
3.73197,32767
3.73231,32767
3.73260,32767
3.73292,32767
3.73323,32767
3.73357,32767
3.73390,32767
3.73421,32767
3.73457,32767
3.73486,32767
3.73514,32767
3.73546,32767
3.73578,32767
3.73607,32767
3.73637,32767
3.73668,32767
3.73699,32767
3.73728,32767
3.73757,32767
3.73784,32767
3.73812,32767
3.73842,32767
3.73869,32767
3.73896,32767
3.73936,32767
3.73966,32767
3.73995,32767
3.74024,32767
3.74051,32767
3.74082,32767
3.74108,32767
3.74136,32767
3.74164,32767
3.74195,32767
3.74221,32767
3.74249,32767
3.74276,32767
3.74309,32767
3.74337,32767
3.74363,32767
3.74393,32767
3.74420,32767
3.74450,32767
3.74480,32767
3.74511,32767
3.74544,32767
3.74574,32767
3.74607,32767
3.74636,32767
3.74663,32767
3.74694,32767
3.74724,32767
3.74751,32767
3.74780,32767
3.74807,32767
3.74836,32767
3.74864,32767
3.74895,32767
3.74921,32767
3.74949,32767
3.74976,32767
3.75006,32767
3.75033,32767
3.75058,32767
3.75083,32767
3.75108,32767
3.75133,32767
3.75158,32767
3.75183,32767
3.75210,32767
3.75238,32767
3.75271,32767
3.75299,32767
3.75329,32767
3.75359,32767
3.75387,32767
3.75418,32767
3.75445,32767
3.75475,32767
3.75506,32767
3.75537,32767
3.75568,32767
3.75602,32767
3.75631,32767
3.75662,32767
3.75693,32767
3.75727,32767
3.75774,32767
3.75818,32767
3.75854,32767
3.75882,32767
3.75914,32767
3.75943,32767
3.75973,32767
3.76002,32767
3.76032,32767
3.76066,32767
3.76096,32767
3.76125,32767
3.76156,32767
3.76185,32767
3.76214,32767
3.76244,32767
3.76271,32767
3.76300,32767
3.76330,32767
3.76357,32767
3.76388,32767
3.76418,32767
3.76450,32767
3.76481,32767
3.76512,32767
3.76543,32767
3.76575,32767
3.76606,32767
3.76637,32767
3.76668,32767
3.76700,32767
3.76731,32767
3.76762,32767
3.76794,32767
3.76825,32767
3.76856,32767
3.76887,32767
3.76918,32767
3.76950,32767
3.76980,32767
3.77012,32767
3.77043,32767
3.77070,32767
3.77102,32767
3.77130,32767
3.77162,32767
3.77189,32767
3.77218,32767
3.77249,32767
3.77280,32767
3.77312,32767
3.77343,32767
3.77374,32767
3.77401,32767
3.77433,32767
3.77464,32767
3.77495,32767
3.77542,32767
3.77619,32767
3.77652,32767
3.77682,32767
3.77712,32767
3.77742,32767
3.77771,32767
3.77799,32767
3.77829,32767
3.77858,32767
3.77886,32767
3.77919,32767
3.77948,32767
3.77976,32767
3.78006,32767
3.78035,32767
3.78063,32767
3.78094,32767
3.78123,32767
3.78151,32767
3.78181,32767
3.78211,32767
3.78241,32767
3.78271,32767
3.78299,32767
3.78329,32767
3.78358,32767
3.78387,32767
3.78416,32767
3.78446,32767
3.78475,32767
3.78507,32767
3.78535,32767
3.78567,32767
3.78596,32767
3.78626,32767
3.78656,32767
3.78685,32767
3.78714,32767
3.78742,32767
3.78771,32767
3.78801,32767
3.78832,32767
3.78860,32767
3.78889,32767
3.78916,32767
3.78943,32767
3.78970,32767
3.78998,32767
3.79031,32767
3.79058,32767
3.79086,32767
3.79116,32767
3.79145,32767
3.79174,32767
3.79208,32767
3.79238,32767
3.79267,32767
3.79296,32767
3.79339,32767
3.79402,32767
3.79434,32767
3.79461,32767
3.79491,32767
3.79517,32767
3.79546,32767
3.79576,32767
3.79606,32767
3.79635,32767
3.79660,32767
3.79685,32767
3.79713,32767
3.79741,32767
3.79769,32767
3.79798,32767
3.79829,32767
3.79858,32767
3.79886,32767
3.79912,32767
3.79937,32767
3.79968,32767
3.79998,32767
3.80023,32767
3.80049,32767
3.80074,32767
3.80099,32767
3.80131,32767
3.80159,32767
3.80186,32767
3.80212,32767
3.80244,32767
3.80273,32767
3.80301,32767
3.80331,32767
3.80361,32767
3.80388,32767
3.80419,32767
3.80449,32767
3.80475,32767
3.80506,32767
3.80535,32767
3.80561,32767
3.80586,32767
3.80617,32767
3.80646,32767
3.80674,32767
3.80700,32767
3.80731,32767
3.80773,32767
3.80809,32767
3.80835,32767
3.80866,32767
3.80895,32767
3.80920,32767
3.80945,32767
3.80978,32767
3.81004,32767
3.81032,32767
3.81071,32767
3.81114,32767
3.81145,32767
3.81173,32767
3.81203,32767
3.81233,32767
3.81257,32767
3.81282,32767
3.81307,32767
3.81332,32767
3.81359,32767
3.81384,32767
3.81411,32767
3.81445,32767
3.81470,32767
3.81494,32767
3.81520,32767
3.81544,32767
3.81570,32767
3.81594,32767
3.81622,32767
3.81646,32767
3.81674,32767
3.81707,32767
3.81732,32767
3.81757,32767
3.81784,32767
3.81811,32767
3.81843,32767
3.81867,32767
3.81895,32767
3.81924,32767
3.81957,32767
3.81982,32767
3.82009,32767
3.82034,32767
3.82060,32767
3.82086,32767
3.82118,32767
3.82145,32767
3.82170,32767
3.82195,32767
3.82224,32767
3.82257,32767
3.82282,32767
3.82312,32767
3.82342,32767
3.82367,32767
3.82393,32767
3.82420,32767
3.82449,32767
3.82481,32767
3.82507,32767
3.82535,32767
3.82560,32767
3.82589,32767
3.82618,32767
3.82643,32767
3.82672,32767
3.82698,32767
3.82723,32767
3.82753,32767
3.82778,32767
3.82810,32767
3.82872,32767
3.82905,32767
3.82933,32767
3.82962,32767
3.82991,32767
3.83018,32767
3.83046,32767
3.83074,32767
3.83103,32767
3.83130,32767
3.83157,32767
3.83185,32767
3.83210,32767
3.83237,32767
3.83268,32767
3.83295,32767
3.83324,32767
3.83354,32767
3.83381,32767
3.83408,32767
3.83436,32767
3.83461,32767
3.83489,32767
3.83516,32767
3.83546,32767
3.83573,32767
3.83600,32767
3.83631,32767
3.83660,32767
3.83687,32767
3.83718,32767
3.83748,32767
3.83776,32767
3.83804,32767
3.83831,32767
3.83868,32767
3.83896,32767
3.83923,32767
3.83953,32767
3.83980,32767
3.84007,32767
3.84033,32767
3.84062,32767
3.84093,32767
3.84122,32767
3.84147,32767
3.84171,32767
3.84199,32767
3.84233,32767
3.84262,32767
3.84293,32767
3.84318,32767
3.84347,32767
3.84373,32767
3.84397,32767
3.84423,32767
3.84454,32767
3.84483,32767
3.84510,32767
3.84550,32767
3.84594,32767
3.84623,32767
3.84654,32767
3.84683,32767
3.84712,32767
3.84740,32767
3.84774,32767
3.84799,32767
3.84832,32767
3.84859,32767
3.84884,32767
3.84912,32767
3.84936,32767
3.84968,32767
3.84995,32767
3.85022,32767
3.85049,32767
3.85082,32767
3.85109,32767
3.85136,32767
3.85168,32767
3.85192,32767
3.85217,32767
3.85242,32767
3.85270,32767
3.85297,32767
3.85322,32767
3.85349,32767
3.85382,32767
3.85407,32767
3.85434,32767
3.85461,32767
3.85495,32767
3.85520,32767
3.85545,32767
3.85570,32767
3.85595,32767
3.85620,32767
3.85645,32767
3.85670,32767
3.85695,32767
3.85720,32767
3.85749,32767
3.85780,32767
3.85807,32767
3.85833,32767
3.85859,32767
3.85886,32767
3.85911,32767
3.85936,32767
3.85970,32767
3.85995,32767
3.86020,32767
3.86045,32767
3.86070,32767
3.86095,32767
3.86120,32767
3.86145,32767
3.86172,32767
3.86197,32767
3.86222,32767
3.86248,32767
3.86288,32767
3.86356,32767
3.86388,32767
3.86425,32767
3.86455,32767
3.86480,32767
3.86507,32767
3.86532,32767
3.86560,32767
3.86583,32767
3.86612,32767
3.86646,32767
3.86675,32767
3.86708,32767
3.86738,32767
3.86769,32767
3.86797,32767
3.86827,32767
3.86857,32767
3.86887,32767
3.86921,32767
3.86957,32767
3.86989,32767
3.87019,32767
3.87054,32767
3.87083,32767
3.87113,32767
3.87143,32767
3.87175,32767
3.87206,32767
3.87237,32767
3.87268,32767
3.87300,32767
3.87331,32767
3.87362,32767
3.87393,32767
3.87426,32767
3.87456,32767
3.87487,32767
3.87519,32767
3.87550,32767
3.87580,32767
3.87612,32767
3.87643,32767
3.87670,32767
3.87703,32767
3.87730,32767
3.87757,32767
3.87787,32767
3.87817,32767
3.87843,32767
3.87874,32767
3.87905,32767
3.87934,32767
3.87965,32767
3.87994,32767
3.88029,32767
3.88064,32767
3.88095,32767
3.88128,32767
3.88170,32767
3.88203,32767
3.88230,32767
3.88258,32767
3.88287,32767
3.88319,32767
3.88350,32767
3.88380,32767
3.88409,32767
3.88440,32767
3.88472,32767
3.88502,32767
3.88530,32767
3.88560,32767
3.88590,32767
3.88620,32767
3.88651,32767
3.88680,32767
3.88709,32767
3.88740,32767
3.88770,32767
3.88800,32767
3.88830,32767
3.88859,32767
3.88890,32767
3.88918,32767
3.88948,32767
3.88976,32767
3.89007,32767
3.89036,32767
3.89067,32767
3.89096,32767
3.89125,32767
3.89157,32767
3.89186,32767
3.89214,32767
3.89243,32767
3.89269,32767
3.89296,32767
3.89326,32767
3.89357,32767
3.89386,32767
3.89417,32767
3.89446,32767
3.89476,32767
3.89507,32767
3.89536,32767
3.89565,32767
3.89594,32767
3.89625,32767
3.89654,32767
3.89683,32767
3.89713,32767
3.89741,32767
3.89769,32767
3.89810,32767
3.89861,32767
3.89900,32767
3.89930,32767
3.89965,32767
3.89997,32767
3.90037,32767
3.90067,32767
3.90097,32767
3.90130,32767
3.90157,32767
3.90184,32767
3.90212,32767
3.90246,32767
3.90276,32767
3.90306,32767
3.90335,32767
3.90367,32767
3.90396,32767
3.90426,32767
3.90456,32767
3.90485,32767
3.90517,32767
3.90546,32767
3.90576,32767
3.90606,32767
3.90635,32767
3.90663,32767
3.90691,32767
3.90719,32767
3.90752,32767
3.90779,32767
3.90806,32767
3.90835,32767
3.90863,32767
3.90894,32767
3.90923,32767
3.90951,32767
3.90981,32767
3.91010,32767
3.91038,32767
3.91069,32767
3.91098,32767
3.91127,32767
3.91156,32767
3.91185,32767
3.91213,32767
3.91244,32767
3.91273,32767
3.91301,32767
3.91331,32767
3.91360,32767
3.91388,32767
3.91418,32767
3.91448,32767
3.91479,32767
3.91508,32767
3.91538,32767
3.91571,32767
3.91651,32767
3.91687,32767
3.91717,32767
3.91746,32767
3.91774,32767
3.91808,32767
3.91837,32767
3.91863,32767
3.91893,32767
3.91922,32767
3.91947,32767
3.91973,32767
3.91997,32767
3.92025,32767
3.92055,32767
3.92081,32767
3.92105,32767
3.92131,32767
3.92155,32767
3.92181,32767
3.92207,32767
3.92232,32767
3.92258,32767
3.92286,32767
3.92320,32767
3.92345,32767
3.92370,32767
3.92399,32767
3.92433,32767
3.92457,32767
3.92498,32767
3.92526,32767
3.92555,32767
3.92585,32767
3.92616,32767
3.92645,32767
3.92670,32767
3.92695,32767
3.92720,32767
3.92745,32767
3.92770,32767
3.92795,32767
3.92820,32767
3.92845,32767
3.92870,32767
3.92895,32767
3.92922,32767
3.92947,32767
3.92979,32767
3.93008,32767
3.93032,32767
3.93057,32767
3.93085,32767
3.93118,32767
3.93151,32767
3.93179,32767
3.93207,32767
3.93232,32767
3.93257,32767
3.93285,32767
3.93314,32767
3.93351,32767
3.93379,32767
3.93407,32767
3.93432,32767
3.93459,32767
3.93486,32767
3.93513,32767
3.93541,32767
3.93568,32767
3.93593,32767
3.93620,32767
3.93647,32767
3.93674,32767
3.93705,32767
3.93732,32767
3.93767,32767
3.93795,32767
3.93820,32767
3.93845,32767
3.93870,32767
3.93898,32767
3.93924,32767
3.93953,32767
3.93983,32767
3.94010,32767
3.94036,32767
3.94062,32767
3.94093,32767
3.94123,32767
3.94145,32767
3.94176,32767
3.94206,32767
3.94235,32767
3.94262,32767
3.94291,32767
3.94319,32767
3.94345,32767
3.94374,32767
3.94399,32767
3.94431,32767
3.94460,32767
3.94487,32767
3.94518,32767
3.94548,32767
3.94575,32767
3.94606,32767
3.94635,32767
3.94675,32767
3.94707,32767
3.94735,32767
3.94762,32767
3.94793,32767
3.94818,32767
3.94847,32767
3.94871,32767
3.94899,32767
3.94932,32767
3.94957,32767
3.94982,32767
3.95007,32767
3.95032,32767
3.95071,32767
3.95118,32767
3.95150,32767
3.95179,32767
3.95207,32767
3.95232,32767
3.95259,32767
3.95289,32767
3.95315,32767
3.95340,32767
3.95365,32767
3.95390,32767
3.95415,32767
3.95440,32767
3.95465,32767
3.95490,32767
3.95515,32767
3.95540,32767
3.95565,32767
3.95590,32767
3.95615,32767
3.95640,32767
3.95665,32767
3.95690,32767
3.95715,32767
3.95740,32767
3.95765,32767
3.95790,32767
3.95815,32767
3.95840,32767
3.95865,32767
3.95890,32767
3.95915,32767
3.95940,32767
3.95965,32767
3.95990,32767
3.96015,32767
3.96040,32767
3.96065,32767
3.96090,32767
3.96120,32767
3.96144,32767
3.96172,32767
3.96199,32767
3.96234,32767
3.96261,32767
3.96285,32767
3.96311,32767
3.96336,32767
3.96370,32767
3.96394,32767
3.96419,32767
3.96444,32767
3.96472,32767
3.96499,32767
3.96530,32767
3.96555,32767
3.96582,32767
3.96607,32767
3.96632,32767
3.96656,32767
3.96678,32767
3.96703,32767
3.96728,32767
3.96753,32767
3.96778,32767
3.96812,32767
3.96847,32767
3.96885,32767
3.96915,32767
3.96945,32767
3.96970,32767
3.96994,32767
3.97022,32767
3.97046,32767
3.97071,32767
3.97099,32767
3.97130,32767
3.97157,32767
3.97184,32767
3.97211,32767
3.97244,32767
3.97272,32767
3.97298,32767
3.97332,32767
3.97357,32767
3.97384,32767
3.97409,32767
3.97434,32767
3.97461,32767
3.97493,32767
3.97520,32767
3.97545,32767
3.97572,32767
3.97596,32767
3.97624,32767
3.97657,32767
3.97682,32767
3.97707,32767
3.97734,32767
3.97762,32767
3.97790,32767
3.97817,32767
3.97850,32767
3.97879,32767
3.97907,32767
3.97933,32767
3.97964,32767
3.97994,32767
3.98023,32767
3.98050,32767
3.98081,32767
3.98110,32767
3.98134,32767
3.98160,32767
3.98186,32767
3.98214,32767
3.98241,32767
3.98268,32767
3.98298,32767
3.98324,32767
3.98356,32767
3.98385,32767
3.98410,32767
3.98437,32767
3.98468,32767
3.98498,32767
3.98524,32767
3.98557,32767
3.98582,32767
3.98646,32767
3.98675,32767
3.98705,32767
3.98730,32767
3.98755,32767
3.98782,32767
3.98809,32767
3.98836,32767
3.98870,32767
3.98897,32767
3.98924,32767
3.98956,32767
3.98983,32767
3.99010,32767
3.99038,32767
3.99068,32767
3.99097,32767
3.99124,32767
3.99154,32767
3.99183,32767
3.99213,32767
3.99243,32767
3.99272,32767
3.99300,32767
3.99341,32767
3.99370,32767
3.99395,32767
3.99420,32767
3.99445,32767
3.99470,32767
3.99502,32767
3.99530,32767
3.99558,32767
3.99586,32767
3.99617,32767
3.99646,32767
3.99674,32767
3.99704,32767
3.99733,32767
3.99761,32767
3.99792,32767
3.99830,32767
3.99858,32767
3.99887,32767
3.99917,32767
3.99944,32767
3.99973,32767
4.00002,32767
4.00031,32767
4.00060,32767
4.00088,32767
4.00119,32767
4.00148,32767
4.00176,32767
4.00206,32767
4.00236,32767
4.00263,32767
4.00296,32767
4.00329,32767
4.00355,32767
4.00413,32767
4.00447,32767
4.00476,32767
4.00507,32767
4.00533,32767
4.00561,32767
4.00595,32767
4.00624,32767
4.00657,32767
4.00683,32767
4.00708,32767
4.00737,32767
4.00768,32767
4.00793,32767
4.00822,32767
4.00851,32767
4.00878,32767
4.00903,32767
4.00932,32767
4.00960,32767
4.00986,32767
4.01020,32767
4.01050,32767
4.01081,32767
4.01110,32767
4.01134,32767
4.01167,32767
4.01194,32767
4.01223,32767
4.01252,32767
4.01282,32767
4.01311,32767
4.01346,32767
4.01378,32767
4.01410,32767
4.01439,32767
4.01470,32767
4.01496,32767
4.01524,32767
4.01554,32767
4.01583,32767
4.01611,32767
4.01641,32767
4.01671,32767
4.01701,32767
4.01731,32767
4.01758,32767
4.01788,32767
4.01819,32767
4.01848,32767
4.01879,32767
4.01908,32767
4.01938,32767
4.01969,32767
4.01998,32767
4.02028,32767
4.02054,32767
4.02082,32767
4.02108,32767
4.02143,32767
4.02217,32767
4.02248,32767
4.02276,32767
4.02306,32767
4.02335,32767
4.02364,32767
4.02394,32767
4.02422,32767
4.02451,32767
4.02492,32767
4.02527,32767
4.02554,32767
4.02581,32767
4.02608,32767
4.02636,32767
4.02666,32767
4.02695,32767
4.02724,32767
4.02756,32767
4.02785,32767
4.02814,32767
4.02843,32767
4.02872,32767
4.02901,32767
4.02931,32767
4.02960,32767
4.02988,32767
4.03018,32767
4.03047,32767
4.03076,32767
4.03106,32767
4.03135,32767
4.03164,32767
4.03193,32767
4.03222,32767
4.03251,32767
4.03281,32767
4.03310,32767
4.03339,32767
4.03368,32767
4.03398,32767
4.03429,32767
4.03458,32767
4.03486,32767
4.03520,32767
4.03550,32767
4.03581,32767
4.03610,32767
4.03641,32767
4.03668,32767
4.03697,32767
4.03729,32767
4.03758,32767
4.03788,32767
4.03818,32767
4.03848,32767
4.03876,32767
4.03908,32767
4.03938,32767
4.03972,32767
4.04003,32767
4.04033,32767
4.04062,32767
4.04095,32767
4.04124,32767
4.04154,32767
4.04183,32767
4.04212,32767
4.04243,32767
4.04268,32767
4.04293,32767
4.04318,32767
4.04343,32767
4.04370,32767
4.04395,32767
4.04420,32767
4.04445,32767
4.04470,32767
4.04495,32767
4.04520,32767
4.04549,32767
4.04580,32767
4.04607,32767
4.04633,32767
4.04661,32767
4.04695,32767
4.04720,32767
4.04749,32767
4.04780,32767
4.04806,32767
4.04834,32767
4.04860,32767
4.04886,32767
4.04910,32767
4.04941,32767
4.04966,32767
4.04995,32767
4.05020,32767
4.05045,32767
4.05070,32767
4.05095,32767
4.05122,32767
4.05146,32767
4.05171,32767
4.05199,32767
4.05233,32767
4.05257,32767
4.05282,32767
4.05308,32767
4.05336,32767
4.05368,32767
4.05393,32767
4.05418,32767
4.05443,32767
4.05472,32767
4.05496,32767
4.05524,32767
4.05557,32767
4.05582,32767
4.05607,32767
4.05634,32767
4.05661,32767
4.05687,32767
4.05722,32767
4.05750,32767
4.05781,32767
4.05811,32767
4.05841,32767
4.05871,32767
4.05900,32767
4.05931,32767
4.05960,32767
4.05987,32767
4.06018,32767
4.06045,32767
4.06073,32767
4.06100,32767
4.06131,32767
4.06156,32767
4.06185,32767
4.06210,32767
4.06239,32767
4.06266,32767
4.06293,32767
4.06323,32767
4.06348,32767
4.06379,32767
4.06408,32767
4.06443,32767
4.06472,32767
4.06501,32767
4.06530,32767
4.06555,32767
4.06581,32767
4.06611,32767
4.06639,32767
4.06668,32767
4.06693,32767
4.06718,32767
4.06745,32767
4.06772,32767
4.06798,32767
4.06824,32767
4.06858,32767
4.06885,32767
4.06914,32767
4.06941,32767
4.06966,32767
4.06991,32767
4.07018,32767
4.07043,32767
4.07068,32767
4.07099,32767
4.07131,32767
4.07155,32767
4.07181,32767
4.07205,32767
4.07231,32767
4.07258,32767
4.07288,32767
4.07392,32767
4.07421,32767
4.07449,32767
4.07483,32767
4.07512,32767
4.07542,32767
4.07570,32767
4.07632,32767
4.07663,32767
4.07695,32767
4.07721,32767
4.07753,32767
4.07783,32767
4.07808,32767
4.07833,32767
4.07858,32767
4.07888,32767
4.07923,32767
4.07950,32767
4.07984,32767
4.08012,32767
4.08047,32767
4.08082,32767
4.08111,32767
4.08139,32767
4.08175,32767
4.08206,32767
4.08235,32767
4.08265,32767
4.08294,32767
4.08323,32767
4.08359,32767
4.08397,32767
4.08429,32767
4.08470,32767
4.08505,32767
4.08532,32767
4.08564,32767
4.08594,32767
4.08623,32767
4.08654,32767
4.08682,32767
4.08711,32767
4.08741,32767
4.08778,32767
4.08815,32767
4.08851,32767
4.08881,32767
4.08909,32767
4.08946,32767
4.08972,32767
4.08999,32767
4.09025,32767
4.09054,32767
4.09083,32767
4.09111,32767
4.09138,32767
4.09171,32767
4.09199,32767
4.09227,32767
4.09270,32767
4.09307,32767
4.09394,32767
4.09430,32767
4.09457,32767
4.09485,32767
4.09514,32767
4.09541,32767
4.09568,32767
4.09598,32767
4.09622,32767
4.09647,32767
4.09672,32767
4.09698,32767
4.09723,32767
4.09753,32767
4.09782,32767
4.09809,32767
4.09835,32767
4.09859,32767
4.09885,32767
4.09909,32767
4.09935,32767
4.09959,32767
4.09984,32767
4.10009,32767
4.10034,32767
4.10059,32767
4.10084,32767
4.10109,32767
4.10135,32767
4.10160,32767
4.10184,32767
4.10209,32767
4.10234,32767
4.10259,32767
4.10284,32767
4.10308,32767
4.10335,32767
4.10359,32767
4.10384,32767
4.10406,32767
4.10430,32767
4.10456,32767
4.10479,32767
4.10503,32767
4.10527,32767
4.10552,32767
4.10577,32767
4.10602,32767
4.10627,32767
4.10652,32767
4.10677,32767
4.10702,32767
4.10727,32767
4.10752,32767
4.10777,32767
4.10802,32767
4.10827,32767
4.10852,32767
4.10877,32767
4.10902,32767
4.10928,32767
4.10957,32767
4.10987,32767
4.11020,32767
4.11047,32767
4.11085,32767
4.11145,32767
4.11175,32767
4.11203,32767
4.11228,32767
4.11253,32767
4.11278,32767
4.11303,32767
4.11328,32767
4.11351,32767
4.11378,32767
4.11403,32767
4.11428,32767
4.11453,32767
4.11482,32767
4.11518,32767
4.11543,32767
4.11573,32767
4.11604,32767
4.11634,32767
4.11662,32767
4.11696,32767
4.11726,32767
4.11756,32767
4.11786,32767
4.11825,32767
4.11852,32767
4.11879,32767
4.11909,32767
4.11942,32767
4.11978,32767
4.12010,32767
4.12044,32767
4.12075,32767
4.12106,32767
4.12137,32767
4.12168,32767
4.12199,32767
4.12230,32767
4.12259,32767
4.12294,32767
4.12323,32767
4.12352,32767
4.12381,32767
4.12410,32767
4.12440,32767
4.12468,32767
4.12500,32767
4.12531,32767
4.12563,32767
4.12594,32767
4.12628,32767
4.12661,32767
4.12695,32767
4.12727,32767
4.12757,32767
4.12790,32767
4.12820,32767
4.12851,32767
4.12909,32767
4.12980,32767
4.13011,32767
4.13042,32767
4.13071,32767
4.13099,32767
4.13130,32767
4.13158,32767
4.13186,32767
4.13217,32767
4.13246,32767
4.13274,32767
4.13308,32767
4.13336,32767
4.13367,32767
4.13396,32767
4.13424,32767
4.13455,32767
4.13484,32767
4.13521,32767
4.13553,32767
4.13583,32767
4.13614,32767
4.13646,32767
4.13677,32767
4.13707,32767
4.13739,32767
4.13770,32767
4.13804,32767
4.13833,32767
4.13864,32767
4.13896,32767
4.13926,32767
4.13957,32767
4.13990,32767
4.14018,32767
4.14050,32767
4.14081,32767
4.14112,32767
4.14143,32767
4.14175,32767
4.14206,32767
4.14238,32767
4.14268,32767
4.14299,32767
4.14330,32767
4.14359,32767
4.14390,32767
4.14418,32767
4.14449,32767
4.14481,32767
4.14509,32767
4.14537,32767
4.14568,32767
4.14597,32767
4.14627,32767
4.14657,32767
4.14692,32767
4.14736,32767
4.14778,32767
4.14809,32767
4.14839,32767
4.14869,32767
4.14897,32767
4.14927,32767
4.14955,32767
4.14987,32767
4.15022,32767
4.15050,32767
4.15085,32767
4.15115,32767
4.15144,32767
4.15171,32767
4.15199,32767
4.15230,32767
4.15257,32767
4.15287,32767
4.15318,32767
4.15347,32767
4.15379,32767
4.15407,32767
4.15439,32767
4.15469,32767
4.15498,32767
4.15528,32767
4.15562,32767
4.15595,32767
4.15628,32767
4.15662,32767
4.15695,32767
4.15728,32767
4.15759,32767
4.15788,32767
4.15820,32767
4.15850,32767
4.15880,32767
4.15908,32767
4.15937,32767
4.15968,32767
4.15998,32767
4.16028,32767
4.16057,32767
4.16086,32767
4.16114,32767
4.16143,32767
4.16169,32767
4.16199,32767
4.16227,32767
4.16260,32767
4.16285,32767
4.16314,32767
4.16343,32767
4.16374,32767
4.16405,32767
4.16454,32767
4.16489,32767
4.16524,32767
4.16575,32767
4.16604,32767
4.16638,32767
4.16673,32767
4.16707,32767
4.16739,32767
4.16783,32767
4.16821,32767
4.16870,32767
4.16906,32767
4.16941,32767
4.16976,32767
4.17010,32767
4.17047,32767
4.17082,32767
4.17117,32767
4.17151,32767
4.17195,32767
4.17223,32767
4.17254,32767
4.17284,32767
4.17313,32767
4.17342,32767
4.17371,32767
4.17401,32767
4.17433,32767
4.17465,32767
4.17493,32767
4.17525,32767
4.17557,32767
4.17589,32767
4.17621,32767
4.17654,32767
4.17685,32767
4.17716,32767
4.17749,32767
4.17791,32767
4.17825,32767
4.17860,32767
4.17891,32767
4.17923,32767
4.17956,32767
4.17986,32767
4.18020,32767
4.18051,32767
4.18082,32767
4.18119,32767
4.18154,32767
4.18226,32767
4.18270,32767
4.18332,32767
4.18366,32767
4.18397,32767
4.18429,32767
4.18458,32767
4.18488,32767
4.18520,32767
4.18550,32767
4.18581,32767
4.18612,32767
4.18643,32767
4.18674,32767
4.18702,32767
4.18732,32767
4.18759,32767
4.18786,32767
4.18817,32767
4.18846,32767
4.18875,32767
4.18906,32767
4.18934,32767
4.18962,32767
4.18989,32767
4.19019,32767
4.19047,32767
4.19077,32767
4.19107,32767
4.19137,32767
4.19163,32767
4.19195,32767
4.19222,32767
4.19252,32767
4.19282,32767
4.19312,32767
4.19339,32767
4.19370,32767
4.19400,32767
4.19427,32767
4.19455,32767
4.19487,32767
4.19515,32767
4.19543,32767
4.19574,32767
4.19605,32767
4.19632,32767
4.19671,32767
4.19709,32767
4.19743,32767
4.19773,32767
4.19802,32767
4.19829,32767
4.19859,32767
4.19889,32767
4.19919,32767
4.19948,32767
4.19988,32767
4.20018,32767
4.20046,32767
4.20073,32767
4.20102,32767
4.20131,32767
4.20159,32767
4.20187,32767
4.20219,32767
4.20248,32767
4.20280,32767
4.20309,32767
4.20338,32767
4.20371,32767
4.20401,32767
4.20431,32767
4.20459,32767
4.20485,32767
4.20515,32767
4.20544,32767
4.20572,32767
4.20600,32767
4.20635,32767
4.20665,32767
4.20695,32767
4.20722,32767
4.20753,32767
4.20783,32767
4.20828,32767
4.20862,32767
4.20894,32767
4.20923,32767
4.20953,32767
4.20987,32767
4.21021,32767
4.21054,32767
4.21083,32767
4.21117,32767
4.21149,32767
4.21183,32767
4.21225,32767
4.21257,32767
4.21291,32767
4.21325,32767
4.21357,32767
4.21386,32767
4.21416,32767
4.21447,32767
4.21478,32767
4.21505,32767
4.21535,32767
4.21566,32767
4.21593,32767
4.21622,32767
4.21653,32767
4.21682,32767
4.21715,32767
4.21743,32767
4.21772,32767
4.21805,32767
4.21835,32767
4.21866,32767
4.21895,32767
4.21926,32767
4.21957,32767
4.21985,32767
4.22015,32767
4.22042,32767
4.22071,32767
4.22099,32767
4.22126,32767
4.22156,32767
4.22184,32767
4.22213,32767
4.22246,32767
4.22275,32767
4.22307,32767
4.22336,32767
4.22363,32767
4.22394,32767
4.22421,32767
4.22450,32767
4.22483,32767
4.22513,32767
4.22541,32767
4.22571,32767
4.22600,32767
4.22633,32767
4.22662,32767
4.22688,32767
4.22721,32767
4.22750,32767
4.22784,32767
4.22810,32767
4.22839,32767
4.22870,32767
4.22900,32767
4.22932,32767
4.22960,32767
4.22989,32767
4.23018,32767
4.23043,32767
4.23068,32767
4.23094,32767
4.23120,32767
4.23145,32767
4.23170,32767
4.23199,32767
4.23233,32767
4.23258,32767
4.23283,32767
4.23308,32767
4.23333,32767
4.23357,32767
4.23384,32767
4.23411,32767
4.23445,32767
4.23474,32767
