t,tag,z,bias,value
2.0356,onset,9650,38229,76
2.036,onset,9650,38229,-3
2.0362,onset,9650,38229,26
2.0366,onset,9650,38229,75
2.0368,onset,9650,38229,-4
2.0371,onset,9650,38229,42
2.0374,onset,9650,38229,-21
2.0401,onset,9700,38229,77
2.0405,onset,9700,38229,-28
2.041,onset,9700,38229,-5
2.0415,onset,9700,38229,-2
2.0422,onset,9700,38229,-38
2.0426,onset,9700,38229,30
2.043,onset,9700,38229,21
2.0434,onset,9700,38229,1
2.0437,onset,9700,38229,78
2.044,onset,9700,38229,-8
2.0443,onset,9700,38229,4
2.0446,onset,9700,38229,0
2.0449,onset,9700,38229,40
2.0454,onset,9700,38229,-14
2.0461,onset,9700,38229,55
2.0463,onset,9700,38229,17
2.0497,onset,9750,38229,-66
2.05,onset,9750,38229,12
2.0504,onset,9750,38229,40
2.0507,onset,9750,38229,-8
2.051,onset,9750,38229,-121
2.0513,onset,9750,38229,-19
2.0517,onset,9750,38229,10
2.052,onset,9750,38229,-19
2.0523,onset,9750,38229,21
2.0526,onset,9750,38229,26
2.0531,onset,9750,38229,-10
2.0535,onset,9750,38229,-17
2.0539,onset,9750,38229,52
2.0543,onset,9750,38229,-72
2.0546,onset,9750,38229,-1
2.0549,onset,9750,38229,53
2.0581,onset,9800,38229,-68
2.0586,onset,9800,38229,-48
2.0593,onset,9800,38229,-13
2.0598,onset,9800,38229,-19
2.0603,onset,9800,38229,22
2.0606,onset,9800,38229,-8
2.0609,onset,9800,38229,-44
2.0612,onset,9800,38229,19
2.0616,onset,9800,38229,-23
2.0619,onset,9800,38229,-108
2.0623,onset,9800,38229,-28
2.0627,onset,9800,38229,119
2.0631,onset,9800,38229,3
2.0634,onset,9800,38229,38
2.0638,onset,9800,38229,67
2.0641,onset,9800,38229,22
2.0669,onset,9850,38229,-53
2.0672,onset,9850,38229,27
2.0676,onset,9850,38229,-5
2.0679,onset,9850,38229,-33
2.0683,onset,9850,38229,-71
2.0686,onset,9850,38229,-32
2.069,onset,9850,38229,1
2.0693,onset,9850,38229,79
2.0697,onset,9850,38229,-67
2.07,onset,9850,38229,-94
2.0703,onset,9850,38229,-79
2.0707,onset,9850,38229,10
2.0711,onset,9850,38229,19
2.0714,onset,9850,38229,-68
2.0719,onset,9850,38229,-27
2.0722,onset,9850,38229,27
2.0754,onset,9900,38229,-73
2.0761,onset,9900,38229,71
2.0767,onset,9900,38229,-33
2.0772,onset,9900,38229,-19
2.0775,onset,9900,38229,84
2.0778,onset,9900,38229,-3
2.0782,onset,9900,38229,-47
2.0784,onset,9900,38229,-21
2.0787,onset,9900,38229,50
2.0793,onset,9900,38229,4
2.0797,onset,9900,38229,-7
2.0801,onset,9900,38229,58
2.0804,onset,9900,38229,2
2.0807,onset,9900,38229,-5
2.081,onset,9900,38229,8
2.0813,onset,9900,38229,-29
2.0844,onset,9950,38229,-51
2.0847,onset,9950,38229,14
2.085,onset,9950,38229,10
2.0854,onset,9950,38229,32
2.0858,onset,9950,38229,20
2.0861,onset,9950,38229,-3
2.0865,onset,9950,38229,-3
2.0868,onset,9950,38229,27
2.0871,onset,9950,38229,-8
2.0874,onset,9950,38229,27
2.0878,onset,9950,38229,1
2.0882,onset,9950,38229,35
2.0885,onset,9950,38229,9
2.0888,onset,9950,38229,33
2.0891,onset,9950,38229,43
2.0894,onset,9950,38229,10
2.0926,onset,10000,38229,44
2.093,onset,10000,38229,-64
2.0933,onset,10000,38229,26
2.0937,onset,10000,38229,43
2.0939,onset,10000,38229,51
2.0943,onset,10000,38229,53
2.0946,onset,10000,38229,13
2.0949,onset,10000,38229,48
2.0952,onset,10000,38229,66
2.0954,onset,10000,38229,69
2.0958,onset,10000,38229,-16
2.0961,onset,10000,38229,59
2.0965,onset,10000,38229,71
2.0969,onset,10000,38229,43
2.0972,onset,10000,38229,97
2.0975,onset,10000,38229,43
2.1002,onset,10050,38229,61
2.1007,onset,10050,38229,-24
2.1011,onset,10050,38229,-66
2.1014,onset,10050,38229,0
2.1019,onset,10050,38229,-2
2.1023,onset,10050,38229,-29
2.1026,onset,10050,38229,-8
2.1029,onset,10050,38229,-30
2.1032,onset,10050,38229,35
2.1036,onset,10050,38229,13
2.104,onset,10050,38229,-31
2.1044,onset,10050,38229,64
2.1047,onset,10050,38229,9
2.1051,onset,10050,38229,80
2.1054,onset,10050,38229,-30
2.1057,onset,10050,38229,-68
2.1089,onset,10100,38229,34
2.1093,onset,10100,38229,9
2.1098,onset,10100,38229,16
2.1101,onset,10100,38229,28
2.1104,onset,10100,38229,-3
2.1107,onset,10100,38229,68
2.111,onset,10100,38229,81
2.1113,onset,10100,38229,69
2.1116,onset,10100,38229,24
2.112,onset,10100,38229,-66
2.1124,onset,10100,38229,-91
2.1128,onset,10100,38229,42
2.1132,onset,10100,38229,71
2.1136,onset,10100,38229,33
2.1138,onset,10100,38229,-8
2.1141,onset,10100,38229,-45
2.117,onset,10150,38229,-46
2.1172,onset,10150,38229,-14
2.1176,onset,10150,38229,-61
2.1179,onset,10150,38229,-95
2.1182,onset,10150,38229,-9
2.1185,onset,10150,38229,-50
2.1188,onset,10150,38229,-29
2.1191,onset,10150,38229,-3
2.1194,onset,10150,38229,-15
2.1197,onset,10150,38229,-14
2.12,onset,10150,38229,-4
2.1203,onset,10150,38229,-40
2.1205,onset,10150,38229,-43
2.1208,onset,10150,38229,-53
2.1211,onset,10150,38229,-103
2.1214,onset,10150,38229,-32
2.124,onset,10200,38229,26
2.1245,onset,10200,38229,-4
2.125,onset,10200,38229,-21
2.1256,onset,10200,38229,-60
2.1261,onset,10200,38229,-30
2.1267,onset,10200,38229,7
2.1272,onset,10200,38229,19
2.1276,onset,10200,38229,-20
2.1279,onset,10200,38229,71
2.1282,onset,10200,38229,76
2.1285,onset,10200,38229,13
2.1288,onset,10200,38229,-41
2.1291,onset,10200,38229,13
2.1295,onset,10200,38229,-21
2.1298,onset,10200,38229,-48
2.1301,onset,10200,38229,-22
2.1327,onset,10250,38229,10
2.133,onset,10250,38229,-3
2.1333,onset,10250,38229,-63
2.1337,onset,10250,38229,-75
2.134,onset,10250,38229,15
2.1343,onset,10250,38229,26
2.1346,onset,10250,38229,0
2.1349,onset,10250,38229,78
2.1352,onset,10250,38229,-14
2.1355,onset,10250,38229,48
2.1357,onset,10250,38229,23
2.136,onset,10250,38229,11
2.1363,onset,10250,38229,46
2.1366,onset,10250,38229,3
2.1368,onset,10250,38229,-5
2.1371,onset,10250,38229,-78
2.1403,onset,10300,38229,-2
2.1407,onset,10300,38229,-71
2.1411,onset,10300,38229,62
2.1416,onset,10300,38229,0
2.1421,onset,10300,38229,-12
2.1427,onset,10300,38229,10
2.1433,onset,10300,38229,85
2.1438,onset,10300,38229,-77
2.1442,onset,10300,38229,46
2.1445,onset,10300,38229,20
2.145,onset,10300,38229,-34
2.1456,onset,10300,38229,-10
2.146,onset,10300,38229,-14
2.1464,onset,10300,38229,57
2.1467,onset,10300,38229,29
2.1471,onset,10300,38229,4
2.15,onset,10350,38229,-83
2.1503,onset,10350,38229,-61
2.1506,onset,10350,38229,-13
2.1508,onset,10350,38229,-54
2.1511,onset,10350,38229,-28
2.1515,onset,10350,38229,-25
2.1517,onset,10350,38229,-8
2.1521,onset,10350,38229,0
2.1525,onset,10350,38229,20
2.1528,onset,10350,38229,24
2.1532,onset,10350,38229,-9
2.1535,onset,10350,38229,-67
2.1538,onset,10350,38229,-26
2.1542,onset,10350,38229,66
2.1544,onset,10350,38229,8
2.1547,onset,10350,38229,61
2.158,onset,10400,38229,-3
2.1585,onset,10400,38229,-32
2.159,onset,10400,38229,12
2.1594,onset,10400,38229,105
2.1598,onset,10400,38229,-63
2.1602,onset,10400,38229,3
2.1605,onset,10400,38229,54
2.1609,onset,10400,38229,-34
2.1612,onset,10400,38229,-18
2.1615,onset,10400,38229,-16
2.1619,onset,10400,38229,-11
2.1622,onset,10400,38229,31
2.1626,onset,10400,38229,-15
2.1629,onset,10400,38229,-5
2.1633,onset,10400,38229,-78
2.1636,onset,10400,38229,77
2.1664,onset,10450,38229,14
2.1667,onset,10450,38229,-30
2.167,onset,10450,38229,-75
2.1673,onset,10450,38229,-28
2.1676,onset,10450,38229,-91
2.1679,onset,10450,38229,-45
2.1682,onset,10450,38229,-19
2.1684,onset,10450,38229,1
2.1688,onset,10450,38229,-33
2.1691,onset,10450,38229,-79
2.1694,onset,10450,38229,-18
2.1697,onset,10450,38229,-7
2.17,onset,10450,38229,-25
2.1703,onset,10450,38229,-3
2.1707,onset,10450,38229,49
2.1709,onset,10450,38229,46
2.1739,onset,10500,38229,55
2.1743,onset,10500,38229,0
2.1748,onset,10500,38229,68
2.1755,onset,10500,38229,2
2.1764,onset,10500,38229,18
2.1771,onset,10500,38229,-28
2.1775,onset,10500,38229,100
2.178,onset,10500,38229,0
2.1783,onset,10500,38229,70
2.1787,onset,10500,38229,45
2.179,onset,10500,38229,-32
2.1793,onset,10500,38229,-33
2.1796,onset,10500,38229,-6
2.1799,onset,10500,38229,-2
2.1803,onset,10500,38229,3
2.1806,onset,10500,38229,30
2.1835,onset,10550,38229,51
2.1839,onset,10550,38229,-37
2.1842,onset,10550,38229,-1
2.1845,onset,10550,38229,24
2.1848,onset,10550,38229,-1
2.1851,onset,10550,38229,-27
2.1855,onset,10550,38229,-29
2.1858,onset,10550,38229,-21
2.1861,onset,10550,38229,11
2.1865,onset,10550,38229,-26
2.1868,onset,10550,38229,56
2.1871,onset,10550,38229,-100
2.1874,onset,10550,38229,-51
2.1877,onset,10550,38229,-81
2.188,onset,10550,38229,-38
2.1883,onset,10550,38229,-32
2.1915,onset,10600,38229,13
2.1919,onset,10600,38229,44
2.1923,onset,10600,38229,8
2.1928,onset,10600,38229,12
2.1934,onset,10600,38229,-27
2.1939,onset,10600,38229,34
2.1942,onset,10600,38229,-19
2.1946,onset,10600,38229,-20
2.1949,onset,10600,38229,-36
2.1952,onset,10600,38229,0
2.1955,onset,10600,38229,-3
2.1959,onset,10600,38229,19
2.1962,onset,10600,38229,32
2.1964,onset,10600,38229,38
2.1967,onset,10600,38229,41
2.197,onset,10600,38229,89
2.2,onset,10650,38229,16
2.2004,onset,10650,38229,-7
2.2007,onset,10650,38229,-60
2.2011,onset,10650,38229,-42
2.2014,onset,10650,38229,29
2.2017,onset,10650,38229,42
2.2021,onset,10650,38229,28
2.2024,onset,10650,38229,-24
2.2027,onset,10650,38229,-23
2.2031,onset,10650,38229,-26
2.2034,onset,10650,38229,-40
2.2037,onset,10650,38229,36
2.204,onset,10650,38229,30
2.2043,onset,10650,38229,-18
2.2047,onset,10650,38229,-69
2.205,onset,10650,38229,-5
2.2085,onset,10700,38229,19
2.209,onset,10700,38229,54
2.2095,onset,10700,38229,35
2.2101,onset,10700,38229,-108
2.2106,onset,10700,38229,7
2.2111,onset,10700,38229,-24
2.2115,onset,10700,38229,20
2.2119,onset,10700,38229,-53
2.2123,onset,10700,38229,72
2.2128,onset,10700,38229,18
2.2132,onset,10700,38229,33
2.2135,onset,10700,38229,-31
2.2138,onset,10700,38229,-29
2.2141,onset,10700,38229,-102
2.2146,onset,10700,38229,-13
2.215,onset,10700,38229,23
2.218,onset,10750,38229,70
2.2184,onset,10750,38229,36
2.2187,onset,10750,38229,22
2.219,onset,10750,38229,-16
2.2193,onset,10750,38229,-37
2.2196,onset,10750,38229,-28
2.2199,onset,10750,38229,-25
2.2202,onset,10750,38229,-15
2.2205,onset,10750,38229,-8
2.221,onset,10750,38229,-24
2.2213,onset,10750,38229,-52
2.2216,onset,10750,38229,-48
2.2219,onset,10750,38229,-65
2.2222,onset,10750,38229,-51
2.2225,onset,10750,38229,-25
2.2228,onset,10750,38229,-30
2.2259,onset,10800,38229,-11
2.2263,onset,10800,38229,-16
2.2267,onset,10800,38229,0
2.227,onset,10800,38229,64
2.2273,onset,10800,38229,14
2.2277,onset,10800,38229,-2
2.2281,onset,10800,38229,3
2.2284,onset,10800,38229,42
2.2287,onset,10800,38229,25
2.2291,onset,10800,38229,84
2.2296,onset,10800,38229,-9
2.23,onset,10800,38229,-24
2.2305,onset,10800,38229,89
2.2308,onset,10800,38229,9
2.2311,onset,10800,38229,-18
2.2314,onset,10800,38229,-108
2.234,onset,10850,38229,-5
2.2343,onset,10850,38229,-43
2.2346,onset,10850,38229,-10
2.2348,onset,10850,38229,34
2.2351,onset,10850,38229,42
2.2354,onset,10850,38229,74
2.2357,onset,10850,38229,24
2.236,onset,10850,38229,51
2.2363,onset,10850,38229,10
2.2366,onset,10850,38229,0
2.2369,onset,10850,38229,36
2.2372,onset,10850,38229,56
2.2375,onset,10850,38229,-39
2.2378,onset,10850,38229,23
2.238,onset,10850,38229,53
2.2383,onset,10850,38229,-11
2.2415,onset,10900,38229,39
2.242,onset,10900,38229,14
2.2426,onset,10900,38229,79
2.2432,onset,10900,38229,20
2.2437,onset,10900,38229,46
2.244,onset,10900,38229,-28
2.2445,onset,10900,38229,21
2.2449,onset,10900,38229,9
2.2452,onset,10900,38229,19
2.2455,onset,10900,38229,12
2.2458,onset,10900,38229,96
2.2461,onset,10900,38229,23
2.2464,onset,10900,38229,24
2.2466,onset,10900,38229,37
2.247,onset,10900,38229,30
2.2474,onset,10900,38229,-53
2.25,onset,10950,38229,-67
2.2503,onset,10950,38229,-22
2.2506,onset,10950,38229,-81
2.2509,onset,10950,38229,-110
2.2512,onset,10950,38229,-34
2.2516,onset,10950,38229,0
2.2519,onset,10950,38229,-12
2.2522,onset,10950,38229,13
2.2525,onset,10950,38229,54
2.2528,onset,10950,38229,39
2.2531,onset,10950,38229,9
2.2535,onset,10950,38229,-50
2.2538,onset,10950,38229,20
2.2541,onset,10950,38229,-45
2.2544,onset,10950,38229,-75
2.2547,onset,10950,38229,-76
2.2578,onset,11000,38229,-16
2.2584,onset,11000,38229,22
2.2589,onset,11000,38229,62
2.2594,onset,11000,38229,27
2.26,onset,11000,38229,-17
2.2604,onset,11000,38229,-31
2.2608,onset,11000,38229,18
2.2611,onset,11000,38229,2
2.2615,onset,11000,38229,29
2.2618,onset,11000,38229,-5
2.2621,onset,11000,38229,-17
2.2624,onset,11000,38229,-8
2.2627,onset,11000,38229,-8
2.263,onset,11000,38229,-57
2.2633,onset,11000,38229,-6
2.2636,onset,11000,38229,-20
2.2663,onset,11050,38229,28
2.2667,onset,11050,38229,81
2.267,onset,11050,38229,-19
2.2673,onset,11050,38229,11
2.2677,onset,11050,38229,-57
2.268,onset,11050,38229,-4
2.2683,onset,11050,38229,-21
2.2687,onset,11050,38229,10
2.269,onset,11050,38229,24
2.2693,onset,11050,38229,11
2.2696,onset,11050,38229,4
2.2699,onset,11050,38229,31
2.2702,onset,11050,38229,4
2.2705,onset,11050,38229,43
2.2708,onset,11050,38229,-19
2.2711,onset,11050,38229,-76
2.2743,onset,11100,38229,-25
2.2751,onset,11100,38229,23
2.2758,onset,11100,38229,-93
2.2763,onset,11100,38229,-68
2.2767,onset,11100,38229,7
2.2771,onset,11100,38229,29
2.2774,onset,11100,38229,-89
2.2777,onset,11100,38229,-26
2.278,onset,11100,38229,-90
2.2784,onset,11100,38229,-1
2.2787,onset,11100,38229,-13
2.279,onset,11100,38229,-16
2.2793,onset,11100,38229,-6
2.2796,onset,11100,38229,49
2.2799,onset,11100,38229,36
2.2802,onset,11100,38229,55
2.2828,onset,11150,38229,-1
2.2831,onset,11150,38229,-1
2.2834,onset,11150,38229,43
2.2837,onset,11150,38229,22
2.2841,onset,11150,38229,37
2.2844,onset,11150,38229,6
2.2847,onset,11150,38229,-52
2.285,onset,11150,38229,-84
2.2853,onset,11150,38229,-27
2.2856,onset,11150,38229,-5
2.2859,onset,11150,38229,-84
2.2862,onset,11150,38229,-28
2.2865,onset,11150,38229,-19
2.2868,onset,11150,38229,-59
2.2872,onset,11150,38229,18
2.2876,onset,11150,38229,20
2.2903,onset,11200,38229,-72
2.2906,onset,11200,38229,-9
2.291,onset,11200,38229,-49
2.2914,onset,11200,38229,77
2.2918,onset,11200,38229,-69
2.2922,onset,11200,38229,20
2.2927,onset,11200,38229,-44
2.293,onset,11200,38229,65
2.2933,onset,11200,38229,16
2.2936,onset,11200,38229,7
2.2939,onset,11200,38229,26
2.2942,onset,11200,38229,63
2.2945,onset,11200,38229,-5
2.2948,onset,11200,38229,62
2.2951,onset,11200,38229,25
2.2954,onset,11200,38229,48
2.298,onset,11250,38229,49
2.2983,onset,11250,38229,38
2.2987,onset,11250,38229,60
2.299,onset,11250,38229,-20
2.2993,onset,11250,38229,-3
2.2996,onset,11250,38229,-9
2.2999,onset,11250,38229,-27
2.3002,onset,11250,38229,-36
2.3005,onset,11250,38229,-37
2.3008,onset,11250,38229,-42
2.3012,onset,11250,38229,20
2.3014,onset,11250,38229,-20
2.3017,onset,11250,38229,-26
2.3021,onset,11250,38229,62
2.3024,onset,11250,38229,56
2.3027,onset,11250,38229,82
2.3056,onset,11300,38229,67
2.3059,onset,11300,38229,38
2.3062,onset,11300,38229,98
2.3065,onset,11300,38229,53
2.3068,onset,11300,38229,-45
2.3072,onset,11300,38229,-66
2.3078,onset,11300,38229,13
2.3083,onset,11300,38229,55
2.309,onset,11300,38229,-13
2.3096,onset,11300,38229,-10
2.31,onset,11300,38229,-22
2.3104,onset,11300,38229,10
2.3107,onset,11300,38229,0
2.311,onset,11300,38229,67
2.3114,onset,11300,38229,-27
2.3117,onset,11300,38229,62
2.3142,onset,11350,38229,-15
2.3146,onset,11350,38229,73
2.3149,onset,11350,38229,43
2.3153,onset,11350,38229,54
2.3156,onset,11350,38229,-79
2.316,onset,11350,38229,36
2.3163,onset,11350,38229,64
2.3166,onset,11350,38229,15
2.317,onset,11350,38229,-14
2.3173,onset,11350,38229,-66
2.3176,onset,11350,38229,-91
2.3179,onset,11350,38229,-36
2.3183,onset,11350,38229,13
2.3185,onset,11350,38229,-22
2.3188,onset,11350,38229,-42
2.3191,onset,11350,38229,9
2.3221,onset,11400,38229,23
2.3224,onset,11400,38229,70
2.3227,onset,11400,38229,16
2.3231,onset,11400,38229,11
2.3235,onset,11400,38229,-10
2.3239,onset,11400,38229,34
2.3244,onset,11400,38229,-23
2.3249,onset,11400,38229,-21
2.3256,onset,11400,38229,-20
2.326,onset,11400,38229,37
2.3264,onset,11400,38229,63
2.3268,onset,11400,38229,34
2.3272,onset,11400,38229,46
2.3275,onset,11400,38229,37
2.3278,onset,11400,38229,-26
2.3281,onset,11400,38229,20
2.331,onset,11450,38229,-48
2.3314,onset,11450,38229,30
2.3317,onset,11450,38229,-20
2.332,onset,11450,38229,-41
2.3324,onset,11450,38229,-17
2.3327,onset,11450,38229,20
2.3331,onset,11450,38229,56
2.3334,onset,11450,38229,-84
2.3338,onset,11450,38229,-35
2.3341,onset,11450,38229,5
2.3345,onset,11450,38229,-2
2.3348,onset,11450,38229,23
2.3352,onset,11450,38229,-6
2.3355,onset,11450,38229,-44
2.3358,onset,11450,38229,-43
2.3361,onset,11450,38229,-34
2.3389,onset,11500,38229,5
2.3392,onset,11500,38229,-27
2.3396,onset,11500,38229,-14
2.3399,onset,11500,38229,-8
2.3403,onset,11500,38229,29
2.3408,onset,11500,38229,21
2.3413,onset,11500,38229,77
2.3418,onset,11500,38229,25
2.3425,onset,11500,38229,22
2.3429,onset,11500,38229,-54
2.3433,onset,11500,38229,-19
2.3436,onset,11500,38229,54
2.3439,onset,11500,38229,27
2.3442,onset,11500,38229,37
2.3446,onset,11500,38229,-24
2.3449,onset,11500,38229,-15
2.3476,onset,11550,38229,-41
2.348,onset,11550,38229,24
2.3483,onset,11550,38229,21
2.3486,onset,11550,38229,49
2.349,onset,11550,38229,33
2.3493,onset,11550,38229,-8
2.3496,onset,11550,38229,10
2.35,onset,11550,38229,-103
2.3503,onset,11550,38229,21
2.3506,onset,11550,38229,9
2.3509,onset,11550,38229,-40
2.3513,onset,11550,38229,43
2.3516,onset,11550,38229,-2
2.3519,onset,11550,38229,33
2.3522,onset,11550,38229,-10
2.3525,onset,11550,38229,22
2.3556,onset,11600,38229,45
2.356,onset,11600,38229,-41
2.3565,onset,11600,38229,-26
2.3569,onset,11600,38229,41
2.3573,onset,11600,38229,-66
2.358,onset,11600,38229,28
2.3587,onset,11600,38229,2
2.3594,onset,11600,38229,26
2.3598,onset,11600,38229,42
2.3603,onset,11600,38229,-89
2.3607,onset,11600,38229,6
2.3611,onset,11600,38229,-28
2.3614,onset,11600,38229,-7
2.3618,onset,11600,38229,5
2.3621,onset,11600,38229,-23
2.3624,onset,11600,38229,10
2.3651,onset,11650,38229,-13
2.3656,onset,11650,38229,-35
2.366,onset,11650,38229,-48
2.3663,onset,11650,38229,-55
2.3666,onset,11650,38229,-75
2.367,onset,11650,38229,35
2.3674,onset,11650,38229,-6
2.3678,onset,11650,38229,-28
2.3682,onset,11650,38229,26
2.3686,onset,11650,38229,24
2.3689,onset,11650,38229,-14
2.3692,onset,11650,38229,-12
2.3695,onset,11650,38229,6
2.3698,onset,11650,38229,16
2.3701,onset,11650,38229,-1
2.3704,onset,11650,38229,62
2.3734,onset,11700,38229,-93
2.3738,onset,11700,38229,0
2.3742,onset,11700,38229,-57
2.3746,onset,11700,38229,-37
2.3752,onset,11700,38229,-37
2.3755,onset,11700,38229,-46
2.376,onset,11700,38229,-53
2.3764,onset,11700,38229,-37
2.3769,onset,11700,38229,87
2.3773,onset,11700,38229,-2
2.3776,onset,11700,38229,28
2.3779,onset,11700,38229,74
2.3782,onset,11700,38229,26
2.3786,onset,11700,38229,-32
2.379,onset,11700,38229,48
2.3795,onset,11700,38229,-70
2.3823,onset,11750,38229,29
2.3826,onset,11750,38229,-40
2.3829,onset,11750,38229,3
2.3832,onset,11750,38229,-71
2.3835,onset,11750,38229,-89
2.3838,onset,11750,38229,-29
2.3841,onset,11750,38229,-57
2.3844,onset,11750,38229,-58
2.3847,onset,11750,38229,-10
2.3851,onset,11750,38229,30
2.3854,onset,11750,38229,13
2.3857,onset,11750,38229,10
2.386,onset,11750,38229,53
2.3863,onset,11750,38229,37
2.3866,onset,11750,38229,-1
2.387,onset,11750,38229,-70
2.3898,onset,11800,38229,17
2.3901,onset,11800,38229,0
2.3904,onset,11800,38229,63
2.391,onset,11800,38229,27
2.3915,onset,11800,38229,-26
2.3921,onset,11800,38229,-40
2.3926,onset,11800,38229,-45
2.3932,onset,11800,38229,-36
2.3937,onset,11800,38229,28
2.3942,onset,11800,38229,-8
2.3946,onset,11800,38229,42
2.3949,onset,11800,38229,-29
2.3953,onset,11800,38229,-75
2.3956,onset,11800,38229,-9
2.3959,onset,11800,38229,0
2.3962,onset,11800,38229,-60
2.3988,onset,11850,38229,55
2.3991,onset,11850,38229,26
2.3994,onset,11850,38229,-27
2.3997,onset,11850,38229,-40
2.4001,onset,11850,38229,-73
2.4004,onset,11850,38229,-12
2.4007,onset,11850,38229,1
2.401,onset,11850,38229,-28
2.4014,onset,11850,38229,-7
2.4017,onset,11850,38229,-37
2.402,onset,11850,38229,-91
2.4023,onset,11850,38229,-31
2.4026,onset,11850,38229,-31
2.4029,onset,11850,38229,-58
2.4033,onset,11850,38229,-51
2.4036,onset,11850,38229,-2
2.4066,onset,11900,38229,59
2.4069,onset,11900,38229,20
2.4077,onset,11900,38229,-29
2.4083,onset,11900,38229,-11
2.4088,onset,11900,38229,-23
2.4093,onset,11900,38229,21
2.4098,onset,11900,38229,-16
2.4102,onset,11900,38229,61
2.4106,onset,11900,38229,-81
2.4109,onset,11900,38229,-59
2.4112,onset,11900,38229,-21
2.4116,onset,11900,38229,13
2.4119,onset,11900,38229,75
2.4122,onset,11900,38229,44
2.4125,onset,11900,38229,29
2.4128,onset,11900,38229,108
2.4161,onset,11950,38229,-8
2.4164,onset,11950,38229,-75
2.4167,onset,11950,38229,-37
2.4171,onset,11950,38229,34
2.4174,onset,11950,38229,-5
2.4177,onset,11950,38229,19
2.418,onset,11950,38229,-30
2.4184,onset,11950,38229,31
2.4187,onset,11950,38229,0
2.419,onset,11950,38229,-60
2.4193,onset,11950,38229,-90
2.4196,onset,11950,38229,-14
2.42,onset,11950,38229,-79
2.4203,onset,11950,38229,8
2.4206,onset,11950,38229,28
2.4209,onset,11950,38229,-66
2.4239,onset,12000,38229,54
2.4242,onset,12000,38229,-81
2.4249,onset,12000,38229,-65
2.4253,onset,12000,38229,8
2.4259,onset,12000,38229,43
2.4263,onset,12000,38229,-29
2.4267,onset,12000,38229,-5
2.427,onset,12000,38229,-34
2.4274,onset,12000,38229,-16
2.4277,onset,12000,38229,14
2.428,onset,12000,38229,-3
2.4283,onset,12000,38229,80
2.4287,onset,12000,38229,32
2.429,onset,12000,38229,-5
2.4293,onset,12000,38229,3
2.4297,onset,12000,38229,-13
2.4324,onset,12050,38229,-34
2.4327,onset,12050,38229,14
2.433,onset,12050,38229,48
2.4333,onset,12050,38229,54
2.4337,onset,12050,38229,-72
2.434,onset,12050,38229,-27
2.4344,onset,12050,38229,-28
2.4347,onset,12050,38229,-9
2.435,onset,12050,38229,23
2.4353,onset,12050,38229,50
2.4357,onset,12050,38229,2
2.4359,onset,12050,38229,19
2.4363,onset,12050,38229,-59
2.4366,onset,12050,38229,-58
2.437,onset,12050,38229,-35
2.4373,onset,12050,38229,9
2.4401,onset,12100,38229,-99
2.4404,onset,12100,38229,-73
2.4412,onset,12100,38229,15
2.4418,onset,12100,38229,60
2.4424,onset,12100,38229,67
2.443,onset,12100,38229,-14
2.4434,onset,12100,38229,18
2.4437,onset,12100,38229,2
2.4443,onset,12100,38229,-30
2.4446,onset,12100,38229,-9
2.4449,onset,12100,38229,-19
2.4453,onset,12100,38229,7
2.4457,onset,12100,38229,15
2.446,onset,12100,38229,-5
2.4463,onset,12100,38229,0
2.4466,onset,12100,38229,-29
2.4496,onset,12150,38229,-4
2.4499,onset,12150,38229,-14
2.4502,onset,12150,38229,-2
2.4505,onset,12150,38229,63
2.4508,onset,12150,38229,52
2.4511,onset,12150,38229,50
2.4515,onset,12150,38229,5
2.4518,onset,12150,38229,1
2.4522,onset,12150,38229,-25
2.4525,onset,12150,38229,-23
2.4528,onset,12150,38229,-12
2.4532,onset,12150,38229,76
2.4536,onset,12150,38229,-12
2.4539,onset,12150,38229,-28
2.4542,onset,12150,38229,-51
2.4546,onset,12150,38229,-43
2.4577,onset,12200,38229,26
2.4585,onset,12200,38229,49
2.4592,onset,12200,38229,-38
2.4597,onset,12200,38229,-19
2.4603,onset,12200,38229,-46
2.4608,onset,12200,38229,-17
2.4611,onset,12200,38229,32
2.4616,onset,12200,38229,4
2.462,onset,12200,38229,64
2.4623,onset,12200,38229,-34
2.4627,onset,12200,38229,-14
2.463,onset,12200,38229,-47
2.4633,onset,12200,38229,-32
2.4637,onset,12200,38229,36
2.4639,onset,12200,38229,53
2.4643,onset,12200,38229,60
2.4672,onset,12250,38229,49
2.4676,onset,12250,38229,17
2.4679,onset,12250,38229,-23
2.4683,onset,12250,38229,-12
2.4686,onset,12250,38229,70
2.469,onset,12250,38229,-2
2.4693,onset,12250,38229,-79
2.4696,onset,12250,38229,27
2.4699,onset,12250,38229,-34
2.4702,onset,12250,38229,-94
2.4705,onset,12250,38229,-17
2.4708,onset,12250,38229,-24
2.4711,onset,12250,38229,-46
2.4714,onset,12250,38229,-47
2.4717,onset,12250,38229,-38
2.472,onset,12250,38229,-3
2.4751,onset,12300,38229,-85
2.4755,onset,12300,38229,-18
2.476,onset,12300,38229,83
2.4766,onset,12300,38229,-22
2.4771,onset,12300,38229,4
2.4774,onset,12300,38229,-6
2.4778,onset,12300,38229,16
2.4781,onset,12300,38229,-24
2.4784,onset,12300,38229,3
2.4787,onset,12300,38229,3
2.479,onset,12300,38229,65
2.4793,onset,12300,38229,87
2.4796,onset,12300,38229,54
2.4799,onset,12300,38229,2
