t,cycle,phase,z,adc
29.8669,8,out,32748,1192.6
29.8719,8,out,32744,1221.2
29.8761,8,out,32740,1225
29.8805,8,out,32736,1201.8
29.8851,8,out,32732,1264.2
29.8897,8,out,32728,1036.2
29.8942,8,out,32724,1085.4
29.8989,8,out,32720,1130.2
29.9039,8,out,32716,1169.2
29.9087,8,out,32712,1133
29.9134,8,out,32708,1121.8
29.918,8,out,32704,1141.6
29.9226,8,out,32700,1260.8
29.928,8,out,32696,1292.2
29.9323,8,out,32692,1343.6
29.9372,8,out,32688,1321.8
29.9423,8,out,32684,1134.4
29.9469,8,out,32680,1106.6
29.9517,8,out,32676,1197.6
29.9563,8,out,32672,1184.6
29.9607,8,out,32668,1326.8
29.9649,8,out,32664,1193.4
29.9691,8,out,32660,1188
29.9739,8,out,32656,1185.2
29.9781,8,out,32652,1185.8
29.9825,8,out,32648,1179.6
29.9871,8,out,32644,1192.4
29.9924,8,out,32640,1185.6
29.9968,8,out,32636,1253
30.0014,8,out,32632,1189
30.0058,8,out,32628,1209.4
30.0103,8,out,32624,1443.8
30.0147,8,out,32620,1470.8
30.0194,8,out,32616,1462.2
30.0251,8,out,32612,1418.8
30.0299,8,out,32608,1419.4
30.035,8,out,32604,1424.8
30.0395,8,out,32600,1214
30.0446,8,out,32596,1239.2
30.0492,8,out,32592,1262.8
30.0538,8,out,32588,1252.8
30.0585,8,out,32584,1294.6
30.063,8,out,32580,1295
30.0678,8,out,32576,1446.6
30.0724,8,out,32572,1773.8
30.0768,8,out,32568,1818.6
30.0817,8,out,32564,1651
30.0862,8,out,32560,1569.6
30.0908,8,out,32556,1408.2
30.0951,8,out,32552,1492.2
30.0994,8,out,32548,1456.8
30.1035,8,out,32544,1623.6
30.1076,8,out,32540,1835.6
30.1116,8,out,32536,1382
30.1164,8,out,32532,1404.4
30.1206,8,out,32528,1561
30.1247,8,out,32524,1777.4
30.1291,8,out,32520,1494.2
30.134,8,out,32516,1454.2
30.1384,8,out,32512,1416.8
30.1428,8,out,32508,1652.8
30.1468,8,out,32504,1489.8
30.1517,8,out,32500,1492.6
30.1557,8,out,32496,1615.6
30.1604,8,out,32492,1482
30.1651,8,out,32488,1772.8
30.1699,8,out,32484,1626
30.1744,8,out,32480,1773
30.1785,8,out,32476,1394.4
30.1826,8,out,32472,1715.6
30.1871,8,out,32468,1827
30.1918,8,out,32464,1785.8
30.1961,8,out,32460,1451.8
30.2,8,out,32456,1390.2
30.2051,8,out,32452,1645.8
30.2089,8,out,32448,1759.6
30.2133,8,out,32444,1518.8
30.2179,8,out,32440,1889.8
30.2233,8,out,32436,1519
30.228,8,out,32432,1529.2
30.2327,8,out,32428,1402.8
30.2375,8,out,32424,1428.6
30.2424,8,out,32420,1399.8
30.2474,8,out,32416,1377.4
30.2525,8,out,32412,1378.4
30.257,8,out,32408,1391.8
30.2613,8,out,32404,1341.2
30.2653,8,out,32400,1383.6
30.2696,8,out,32396,1367.4
30.2736,8,out,32392,1381.6
30.2786,8,out,32388,1444.8
30.2824,8,out,32384,1364.6
30.2868,8,out,32380,1448
30.2911,8,out,32376,1339.4
30.2958,8,out,32372,1422
30.2997,8,out,32368,1511.6
30.3038,8,out,32364,1483.6
30.3083,8,out,32360,1581.4
30.3135,8,out,32356,1604.6
30.3182,8,out,32352,1516.2
30.3224,8,out,32348,1536.8
30.3265,8,out,32344,1611.8
30.3316,8,out,32340,1618
30.3361,8,out,32336,1558.6
30.3403,8,out,32332,1590.8
30.3445,8,out,32328,1552.2
30.3492,8,out,32324,1884.6
30.3532,8,out,32320,1701.6
30.3572,8,out,32316,1662.6
30.3614,8,out,32312,1673.4
30.3662,8,out,32308,1619
30.3707,8,out,32304,1676.4
30.3749,8,out,32300,1610.6
30.3794,8,out,32296,1516.8
30.3844,8,out,32292,1586.8
30.3887,8,out,32288,1480.4
30.3929,8,out,32284,1540.6
30.397,8,out,32280,1484.6
30.4018,8,out,32276,1446.4
30.4062,8,out,32272,1569
30.4112,8,out,32268,1617.4
30.4155,8,out,32264,1628.2
30.4207,8,out,32260,1620
30.4253,8,out,32256,1586.4
30.43,8,out,32252,1592.2
30.4349,8,out,32248,1612.2
30.4401,8,out,32244,1528.2
30.4445,8,out,32240,1549.2
30.4493,8,out,32236,1517.8
30.4544,8,out,32232,1571.8
30.4587,8,out,32228,1584.8
30.4629,8,out,32224,1467.2
30.4677,8,out,32220,1381.8
30.4727,8,out,32216,1386.8
30.4772,8,out,32212,1528.2
30.482,8,out,32208,1510.8
30.4868,8,out,32204,1511.6
30.4919,8,out,32200,1512.2
30.4964,8,out,32196,1615
30.5013,8,out,32192,1561.4
30.5061,8,out2,32142,1586.4
30.5114,8,out2,32092,1602.2
30.5165,8,out2,32042,1471.2
30.5214,8,out2,31992,1467.2
30.5269,8,out2,31942,1857.6
30.5316,8,out2,31892,1458.4
30.5363,8,out2,31842,1409.2
30.5413,8,out2,31792,1362.2
30.5464,8,out2,31742,1342.2
30.5515,8,out2,31692,1395.6
30.5557,8,out2,31642,1365
30.5602,8,out2,31592,1316.6
30.5648,8,out2,31542,1346.2
30.569,8,out2,31492,1330.4
30.5731,8,out2,31442,1325
30.5771,8,out2,31392,1515.2
30.581,8,out2,31342,1783.6
30.585,8,out2,31292,1282.4
30.5889,8,out2,31242,1350.4
30.5924,8,out2,31192,895.2
30.5964,8,out2,31142,903.2
30.6012,8,out2,31092,970.4
30.6049,8,out2,31042,938
30.609,8,out2,30992,842.8
30.6129,8,out2,30942,911.2
30.6169,8,out2,30892,753.8
30.6212,8,out2,30842,313.8
30.6258,8,out2,30792,-21.6
30.63,9,in,30792,7.8
30.6339,9,in,30796,21.8
30.6381,9,in,30800,14.4
30.642,9,in,30804,-37.2
30.6466,9,in,30808,7.6
30.6508,9,in,30812,6.2
30.6558,9,in,30816,-10
30.6604,9,in,30820,-11.8
30.6646,9,in,30824,-28.6
30.6689,9,in,30828,-34.6
30.673,9,in,30832,18.2
30.6775,9,in,30836,-12.4
30.6819,9,in,30840,-4
30.6868,9,in,30844,-22.8
30.6917,9,in,30848,-49.4
30.6958,9,in,30852,-15
30.7003,9,in,30856,28.8
30.7051,9,in,30860,-15
30.7097,9,in,30864,-1
30.7137,9,in,30868,-40.2
30.7176,9,in,30872,-19.4
30.7214,9,in,30876,-16.4
30.726,9,in,30880,-19.4
30.7306,9,in,30884,-9.4
30.7351,9,in,30888,15.2
30.7389,9,in,30892,23.8
30.7431,9,in,30896,-20.2
30.7469,9,in,30900,29.8
30.7511,9,in,30904,20.6
30.7551,9,in,30908,27.8
30.7595,9,in,30912,-11
30.7638,9,in,30916,34.8
30.7685,9,in,30920,8.8
30.7728,9,in,30924,13.6
30.7769,9,in,30928,-23
30.7813,9,in,30932,30.4
30.7855,9,in,30936,-1.2
30.7903,9,in,30940,-20.8
30.7947,9,in,30944,-28
30.7992,9,in,30948,-38.6
30.804,9,in,30952,-17.8
30.8078,9,in,30956,-43.4
30.8117,9,in,30960,3.4
30.8157,9,in,30964,-7.4
30.8201,9,in,30968,22.8
30.8252,9,in,30972,-31.2
30.8301,9,in,30976,-1.2
30.8346,9,in,30980,16.2
30.8397,9,in,30984,-8.6
30.8444,9,in,30988,12.4
30.8495,9,in,30992,21
30.8537,9,in,30996,1.8
30.8585,9,in,31000,1.6
30.8635,9,in,31004,19.2
30.8687,9,in,31008,2.8
30.8732,9,in,31012,-19.6
30.8774,9,in,31016,-42.6
30.8817,9,in,31020,-42
30.8859,9,in,31024,22.2
30.8905,9,in,31028,-34.8
30.895,9,in,31032,6.2
30.8996,9,in,31036,9
30.9045,9,in,31040,41.8
30.9088,9,in,31044,-46.2
30.9132,9,in,31048,16.8
30.918,9,in,31052,44
30.9226,9,in,31056,6
30.9269,9,in,31060,15
30.9314,9,in,31064,37.8
30.9356,9,in,31068,6.8
30.9401,9,in,31072,-0.6
30.9448,9,in,31076,-10.2
30.9495,9,in,31080,-6.2
30.9547,9,in,31084,-30.4
30.9597,9,in,31088,-15.8
30.9645,9,in,31092,31.4
30.9694,9,in,31096,-9
30.9742,9,in,31100,-11.4
30.9787,9,in,31104,10.6
30.9837,9,in,31108,-7.6
30.9879,9,in,31112,-12
30.9928,9,in,31116,-25.6
30.997,9,in,31120,-14
31.0014,9,in,31124,44.4
31.0057,9,in,31128,8.6
31.0103,9,in,31132,-31.4
31.0149,9,in,31136,24.4
31.0194,9,in,31140,17
31.0244,9,in,31144,-22.8
31.0295,9,in,31148,19
31.0344,9,in,31152,-10.2
31.039,9,in,31156,8.6
31.0442,9,in,31160,17.8
31.0495,9,in,31164,-26.8
31.0544,9,in,31168,-2
31.06,9,in,31172,-0.2
31.0645,9,in,31176,-2.8
31.0694,9,in,31180,9.6
31.0738,9,in,31184,-31.6
31.078,9,in,31188,8.6
31.0822,9,in,31192,0
31.087,9,in,31196,9.8
31.0909,9,in,31200,-19
31.0952,9,in,31204,-36.8
31.0993,9,in,31208,18.2
31.1035,9,in,31212,13.4
31.108,9,in,31216,-2.6
31.1122,9,in,31220,56.8
31.1171,9,in,31224,15.2
31.121,9,in,31228,21
31.1253,9,in,31232,-50.4
31.1294,9,in,31236,30.2
31.134,9,in,31240,34.2
31.1383,9,in,31244,-3
31.1423,9,in,31248,-43
31.1466,9,in,31252,25.6
31.1517,9,in,31256,35.2
31.1559,9,in,31260,-18.8
31.16,9,in,31264,-71.4
31.1642,9,in,31268,33
31.1692,9,in,31272,14.4
31.1739,9,in,31276,-21.4
31.1784,9,in,31280,-53
31.1833,9,in,31284,-10.2
31.1883,9,in,31288,-0.6
31.1923,9,in,31292,60.4
31.1967,9,in,31296,-0.6
31.2009,9,in,31300,3.8
31.2063,9,in,31304,-15
31.2103,9,in,31308,13.8
31.2152,9,in,31312,14.6
31.2194,9,in,31316,-5
31.2244,9,in,31320,3.6
31.229,9,in,31324,41.2
31.2337,9,in,31328,27.4
31.2378,9,in,31332,10.6
31.2423,9,in,31336,-25.6
31.2469,9,in,31340,36
31.251,9,in,31344,-20.8
31.2551,9,in,31348,-33.2
31.2598,9,in,31352,3
31.2637,9,in,31356,3.6
31.2681,9,in,31360,37.8
31.2726,9,in,31364,-49.6
31.2772,9,in,31368,8.6
31.2816,9,in,31372,58
31.2865,9,in,31376,14.4
31.2914,9,in,31380,27.4
31.2956,9,in,31384,4
31.3,9,in,31388,6.8
31.3042,9,in,31392,-30.2
31.3083,9,in,31396,-2.8
31.3132,9,in,31400,39
31.3174,9,in,31404,-8.6
31.3216,9,in,31408,25.8
31.3257,9,in,31412,-47.2
31.3308,9,in,31416,9.4
31.335,9,in,31420,22.2
31.3398,9,in,31424,11.2
31.344,9,in,31428,14.8
31.3487,9,in,31432,4.2
31.3537,9,in,31436,-3.4
31.3578,9,in,31440,-40.4
31.3618,9,in,31444,23.4
31.3662,9,in,31448,62
31.3706,9,in,31452,-5.6
31.3753,9,in,31456,4.4
31.3798,9,in,31460,-14.8
31.3838,9,in,31464,24
31.3883,9,in,31468,-21.4
31.3927,9,in,31472,-14.2
31.3968,9,in,31476,-4.2
31.4011,9,in,31480,-6.2
31.4052,9,in,31484,-9.2
31.4095,9,in,31488,-16.6
31.4138,9,in,31492,-6.4
31.4175,9,in,31496,26.4
31.4223,9,in,31500,-10.8
31.4267,9,in,31504,-27.4
31.4306,9,in,31508,21.8
31.4348,9,in,31512,1.4
31.4386,9,in,31516,8.6
31.4422,9,in,31520,-7.8
31.4458,9,in,31524,-4.6
31.4508,9,in,31528,27.2
31.4555,9,in,31532,6.4
31.461,9,in,31536,-9
31.4656,9,in,31540,-34.6
31.4699,9,in,31544,-35.2
31.4744,9,in,31548,4
31.4784,9,in,31552,10.8
31.4834,9,in,31556,9
31.4882,9,in,31560,-20.8
31.4936,9,in,31564,-10
31.4979,9,in,31568,2.8
31.5025,9,in,31572,49
31.5059,9,in,31576,-17.6
31.51,9,in,31580,-7.2
31.5134,9,in,31584,9.6
31.5171,9,in,31588,-9
31.521,9,in,31592,2
31.5255,9,in,31596,-18.4
31.5298,9,in,31600,36.8
31.534,9,in,31604,-23.8
31.5381,9,in,31608,10.4
31.543,9,in,31612,-19.2
31.5476,9,in,31616,-13
31.5515,9,in,31620,21.8
31.5557,9,in,31624,-9.6
31.5597,9,in,31628,-3.4
31.5638,9,in,31632,23
31.5682,9,in,31636,10.8
31.5722,9,in,31640,-16.4
31.5764,9,in,31644,10
31.5811,9,in,31648,-15.6
31.5849,9,in,31652,-2.6
31.589,9,in,31656,-18
31.5937,9,in,31660,2.4
31.5987,9,in,31664,-3
31.6026,9,in,31668,-19.2
31.6073,9,in,31672,-7.6
31.6114,9,in,31676,2.6
31.6162,9,in,31680,-14.8
31.6207,9,in,31684,-27.6
31.6246,9,in,31688,18.2
31.6288,9,in,31692,-18.6
31.6337,9,in,31696,-7.2
31.638,9,in,31700,-3
31.642,9,in,31704,-37.2
31.6464,9,in,31708,3
31.6511,9,in,31712,34.8
31.655,9,in,31716,13
31.6593,9,in,31720,6.2
31.6636,9,in,31724,35.2
31.6679,9,in,31728,-0.6
31.6719,9,in,31732,29.2
31.6763,9,in,31736,12.6
31.6804,9,in,31740,-6.6
31.6851,9,in,31744,-16.6
31.6892,9,in,31748,29.6
31.6936,9,in,31752,25
31.6977,9,in,31756,-9.8
31.7016,9,in,31760,-15.2
31.7062,9,in,31764,-13.8
31.7107,9,in,31768,34.2
31.7154,9,in,31772,55.6
31.7201,9,in,31776,-5.2
31.7257,9,in,31780,-8.4
31.7305,9,in,31784,5.6
31.7352,9,in,31788,37.6
31.7397,9,in,31792,-1.8
31.7448,9,in,31796,28.4
31.7498,9,in,31800,29
31.7544,9,in,31804,0.8
31.7585,9,in,31808,-61.8
31.7627,9,in,31812,-29
31.7667,9,in,31816,14.8
31.7709,9,in,31820,-18.2
31.7752,9,in,31824,-15.6
31.7795,9,in,31828,5.2
31.7836,9,in,31832,42
31.7875,9,in,31836,-17
31.7916,9,in,31840,29.8
31.7963,9,in,31844,20.6
31.801,9,in,31848,39.8
31.8053,9,in,31852,1.6
31.8097,9,in,31856,-4
31.8138,9,in,31860,-25.6
31.8178,9,in,31864,14.8
31.822,9,in,31868,-39.4
31.826,9,in,31872,2
31.8304,9,in,31876,39.4
31.8346,9,in,31880,-32.6
31.8386,9,in,31884,-54.2
31.8428,9,in,31888,45.4
31.847,9,in,31892,-37
31.8511,9,in,31896,43.6
31.8552,9,in,31900,20.4
31.8597,9,in,31904,-4.8
31.8638,9,in,31908,48.6
31.8681,9,in,31912,13.8
31.8722,9,in,31916,-20.8
31.8765,9,in,31920,-40
31.8808,9,in,31924,1
31.8857,9,in,31928,42.4
31.8896,9,in,31932,-42.4
31.8939,9,in,31936,35
31.8983,9,in,31940,11.2
31.9032,9,in,31944,5.6
31.9074,9,in,31948,44.6
31.9119,9,in,31952,-2.8
31.9161,9,in,31956,49.2
31.9212,9,in,31960,7.6
31.9251,9,in,31964,13.4
31.9294,9,in,31968,-35.4
31.9338,9,in,31972,69.8
31.9387,9,in,31976,21.6
31.9429,9,in,31980,-30.8
31.947,9,in,31984,41
31.951,9,in,31988,40.6
31.9555,9,in,31992,-13
31.9597,9,in,31996,10
31.964,9,in,32000,14.8
31.9682,9,in,32004,-49
31.9719,9,in,32008,25.8
31.9765,9,in,32012,-49.8
31.9811,9,in,32016,-12.4
31.9857,9,in,32020,4.2
31.9905,9,in,32024,27.4
31.9956,9,in,32028,-11.6
32.0002,9,in,32032,30.2
32.0051,9,in,32036,6.2
32.0102,9,in,32040,22
32.015,9,in,32044,26
32.0201,9,in,32048,27.4
32.0248,9,in,32052,27.8
32.0307,9,in,32056,8.6
32.0357,9,in,32060,38.2
32.0408,9,in,32064,29
32.046,9,in,32068,-11.6
32.0507,9,in,32072,34.6
32.0556,9,in,32076,3.4
32.0607,9,in,32080,5.6
32.0661,9,in,32084,24
32.0711,9,in,32088,9.8
32.0764,9,in,32092,-10.8
32.081,9,in,32096,66.2
32.0854,9,in,32100,-27
32.0904,9,in,32104,13.2
32.095,9,in,32108,33
32.1001,9,in,32112,30.8
32.1047,9,in,32116,30.2
32.1093,9,in,32120,-2.8
32.1144,9,in,32124,15.4
32.1197,9,in,32128,-17.2
32.1242,9,in,32132,43
32.1289,9,in,32136,27.2
32.1335,9,in,32140,31
32.138,9,in,32144,46
32.1427,9,in,32148,-20.8
32.1472,9,in,32152,46
32.1517,9,in,32156,-14.4
32.156,9,in,32160,-25.2
32.1607,9,in,32164,-1.6
32.1655,9,in,32168,9
32.1708,9,in,32172,9.8
32.1758,9,in,32176,-25.4
32.1804,9,in,32180,0.8
32.1855,9,in,32184,33.8
32.1915,9,in,32188,-35.6
32.1967,9,in,32192,8.2
32.202,9,in,32196,22
32.2066,9,in,32200,14.8
32.2112,9,in,32204,39
32.2163,9,in,32208,16
32.2216,9,in,32212,23.8
32.2265,9,in,32216,0.8
32.2311,9,in,32220,-2.6
32.2357,9,in,32224,-6
32.2402,9,in,32228,21.4
32.2454,9,in,32232,16.8
32.2502,9,in,32236,16.2
32.2554,9,in,32240,21.8
32.2602,9,in,32244,6
32.2649,9,in,32248,49.8
32.2692,9,in,32252,45.8
32.2743,9,in,32256,35.8
32.2788,9,in,32260,-4.4
32.2829,9,in,32264,14.2
32.2871,9,in,32268,16.8
32.2915,9,in,32272,42
32.296,9,in,32276,0.6
32.3009,9,in,32280,40.2
32.3052,9,in,32284,-10
32.309,9,in,32288,6.8
32.3131,9,in,32292,43.4
32.3183,9,in,32296,36
32.3231,9,in,32300,43
32.3279,9,in,32304,25.2
32.3327,9,in,32308,66.4
32.3372,9,in,32312,48.6
32.3415,9,in,32316,25
32.3461,9,in,32320,2.8
32.3512,9,in,32324,66
32.356,9,in,32328,24
32.3611,9,in,32332,43.4
32.3657,9,in,32336,27
32.3707,9,in,32340,41
32.3752,9,in,32344,14.4
32.3799,9,in,32348,11.6
32.3849,9,in,32352,45.4
32.3898,9,in,32356,21.2
32.3949,9,in,32360,-6.6
32.3992,9,in,32364,82.2
32.4044,9,in,32368,45
32.4085,9,in,32372,-1.2
32.4128,9,in,32376,25.6
32.4177,9,in,32380,84.6
32.4222,9,in,32384,38.6
32.4271,9,in,32388,98.2
32.4319,9,in,32392,51.4
32.4366,9,in,32396,54.6
32.4417,9,in,32400,74.8
32.4461,9,in,32404,43
32.4512,9,in,32408,69.4
32.4556,9,in,32412,75.4
32.4603,9,in,32416,7.4
32.4654,9,in,32420,37.4
32.4697,9,in,32424,6
32.4748,9,in,32428,42.6
32.4806,9,in,32432,49
32.4853,9,in,32436,63.4
32.4904,9,in,32440,62.4
32.4948,9,in,32444,17.2
32.4993,9,in,32448,5.2
32.5039,9,in,32452,61
32.5087,9,in,32456,85.6
32.5129,9,in,32460,119.8
32.5169,9,in,32464,120.6
32.5218,9,in,32468,75.6
32.5271,9,in,32472,90.4
32.532,9,in,32476,57.6
32.5365,9,in,32480,72.6
32.5417,9,in,32484,90
32.5461,9,in,32488,75.4
32.5509,9,in,32492,80.4
32.5556,9,in,32496,51.4
32.5606,9,in,32500,25.8
32.5656,9,in,32504,80.6
32.5699,9,in,32508,59
32.5745,9,in,32512,82.2
32.5788,9,in,32516,82.4
32.5826,9,in,32520,67.4
32.587,9,in,32524,65
32.591,9,in,32528,44.2
32.5951,9,in,32532,40.4
32.5996,9,in,32536,51
32.605,9,in,32540,75.6
32.6091,9,in,32544,51
32.613,9,in,32548,83.2
32.617,9,in,32552,86.4
32.6216,9,in,32556,109.8
32.626,9,in,32560,96.6
32.6304,9,in,32564,97.8
32.6346,9,in,32568,100.6
32.6393,9,in,32572,88.8
32.6431,9,in,32576,6.4
32.6474,9,in,32580,45
32.653,9,in,32584,90.6
32.6577,9,in,32588,99.6
32.6634,9,in,32592,25.4
32.6687,9,in,32596,86.8
32.6734,9,in,32600,91.6
32.6785,9,in,32604,68
32.6838,9,in,32608,138
32.6891,9,in,32612,96.8
32.6944,9,in,32616,90
32.6993,9,in,32620,130.2
32.7037,9,in,32624,97
32.7082,9,in,32628,99.6
32.7126,9,in,32632,137.8
32.7169,9,in,32636,105.2
32.721,9,in,32640,176.8
32.7256,9,in,32644,166.2
32.7299,9,in,32648,125.2
32.7341,9,in,32652,171.6
32.7381,9,in,32656,124
32.7423,9,in,32660,124.8
32.7479,9,in,32664,132.6
32.7516,9,in,32668,172.8
32.7555,9,in,32672,134.4
32.7591,9,in,32676,75.8
32.7627,9,in,32680,103.4
32.7671,9,in,32684,89.6
32.7711,9,in,32688,142
32.7754,9,in,32692,93.8
32.7798,9,in,32696,157.2
32.7845,9,in,32700,202.8
32.7893,9,in,32704,179.4
32.7937,9,in,32708,144
32.798,9,in,32712,200.4
32.8023,9,in,32716,195.8
32.8071,9,in,32720,238.8
32.8114,9,in,32724,244.6
32.8159,9,in,32728,267.2
32.8209,9,in,32732,270.6
32.8253,9,in,32736,228
32.83,9,in,32740,250.6
32.8347,9,in,32744,279.4
32.84,9,in,32748,270.6
32.8456,9,in,32752,219.8
32.8508,9,in,32756,226.4
32.8557,9,in,32760,217.6
32.861,9,in,32764,208.2
32.8666,9,in,32768,209
32.8711,9,in,32772,231.4
32.8754,9,in,32776,284.8
32.8797,9,in,32780,285.8
32.8839,9,in,32784,263.6
32.8884,9,in,32788,267.8
32.8928,9,in,32792,258.4
32.8971,9,in,32796,306.6
32.9013,9,in,32800,317.2
32.9056,9,in,32804,265.8
32.9094,9,in,32808,328
32.9138,9,in,32812,307.2
32.9183,9,in,32816,379.4
32.923,9,in,32820,351.2
32.9274,9,in,32824,321.8
32.9318,9,in,32828,375.2
32.9361,9,in,32832,419.6
32.9398,9,in,32836,383
32.9438,9,in,32840,432.6
32.9484,9,in,32844,521
32.9535,9,in,32848,473.2
32.9588,9,in,32852,469.8
32.9635,9,in,32856,509.2
32.9677,9,in,32860,607.4
32.9721,9,in,32864,573.6
32.9762,9,in,32868,612.8
32.9809,9,in,32872,616.2
32.9845,9,in,32876,672
32.9885,9,in,32880,705.6
32.9922,9,in,32884,661.2
32.9964,9,in,32888,682.8
32.9997,9,in,32892,689
33.0035,9,in,32896,657.4
33.0076,9,in,32900,757.6
33.0119,9,in,32904,790
33.0169,9,in,32908,762.6
33.0215,9,in,32912,885.6
33.0258,9,in,32916,855.4
33.0304,9,in,32920,952.8
33.035,9,in,32924,984.6
33.0393,9,in,32928,928.4
33.0435,9,in,32932,982.2
33.0481,9,in,32936,1060.8
33.052,9,out,32932,1028.8
33.0566,9,out,32928,1044.4
33.0609,9,out,32924,1038.4
33.0649,9,out,32920,1065.6
33.0693,9,out,32916,1094
33.0736,9,out,32912,1083
33.0778,9,out,32908,1037.8
33.0816,9,out,32904,1115
33.0852,9,out,32900,976.2
33.0892,9,out,32896,964.8
33.0927,9,out,32892,993.6
33.0963,9,out,32888,1050.6
33.1003,9,out,32884,1193.6
33.1043,9,out,32880,1120.8
33.1081,9,out,32876,1044.6
33.1122,9,out,32872,1116.8
33.1166,9,out,32868,1078.2
33.1204,9,out,32864,1178.8
33.1248,9,out,32860,1194.8
33.1295,9,out,32856,1369
33.1339,9,out,32852,1444.6
33.1384,9,out,32848,1403.4
33.1425,9,out,32844,1418
33.1466,9,out,32840,1432.8
33.1506,9,out,32836,1387.8
33.1547,9,out,32832,1457.6
33.159,9,out,32828,1502.8
33.163,9,out,32824,1504
33.1668,9,out,32820,1555.8
33.1709,9,out,32816,1469.4
33.1748,9,out,32812,1519.2
33.1787,9,out,32808,1456.4
33.1824,9,out,32804,1386.8
33.1868,9,out,32800,1449.8
33.1909,9,out,32796,1483.2
33.1952,9,out,32792,1437
33.1995,9,out,32788,1499.2
33.2037,9,out,32784,1451
33.2075,9,out,32780,1449.6
33.2118,9,out,32776,1576
33.2157,9,out,32772,1543
33.2197,9,out,32768,1542
33.2244,9,out,32764,1548.4
33.2292,9,out,32760,1483.2
33.2334,9,out,32756,1574.6
33.2378,9,out,32752,1497.4
33.2428,9,out,32748,1467.8
33.2476,9,out,32744,1444.2
33.2522,9,out,32740,1468.8
33.2568,9,out,32736,1379.6
33.2612,9,out,32732,1440.2
33.2655,9,out,32728,1375.8
33.2699,9,out,32724,1413.8
33.2745,9,out,32720,1488.2
33.2793,9,out,32716,1419.2
33.2838,9,out,32712,1438
33.288,9,out,32708,1414.4
33.2921,9,out,32704,1394.8
33.2965,9,out,32700,1443.8
33.3012,9,out,32696,1418.6
33.3058,9,out,32692,1363.8
33.3101,9,out,32688,1347.8
33.3143,9,out,32684,1453.6
33.319,9,out,32680,1531.4
33.3235,9,out,32676,1617.4
33.3284,9,out,32672,1664.4
33.3334,9,out,32668,1691
33.3386,9,out,32664,1623
33.3434,9,out,32660,1573.2
33.3476,9,out,32656,1581.8
33.3523,9,out,32652,1670.8
33.357,9,out,32648,1671.4
33.3619,9,out,32644,1660.2
33.3665,9,out,32640,1660.4
33.3712,9,out,32636,1660.2
33.376,9,out,32632,1632.6
33.3809,9,out,32628,1650.2
33.3856,9,out,32624,1616.6
33.3902,9,out,32620,1620
33.3949,9,out,32616,1706
33.3994,9,out,32612,1663.8
33.404,9,out,32608,1631.6
33.4086,9,out,32604,1657.2
33.4131,9,out,32600,1694.2
33.418,9,out,32596,1698
33.4223,9,out,32592,1637.4
33.4268,9,out,32588,1612
33.4315,9,out,32584,1722.6
33.4361,9,out,32580,1718.2
33.441,9,out,32576,1777
33.4459,9,out,32572,1815.6
33.4512,9,out,32568,1733.6
33.456,9,out,32564,1680.8
33.4608,9,out,32560,1690.4
33.4652,9,out,32556,1670
33.4694,9,out,32552,1657.4
33.4735,9,out,32548,1694.2
33.4781,9,out,32544,1692.2
33.4834,9,out,32540,1734
33.4879,9,out,32536,1627
33.4926,9,out,32532,1668.6
33.4974,9,out,32528,1686.6
33.5024,9,out,32524,1695.8
33.5068,9,out,32520,1652.2
33.5115,9,out,32516,1661.2
33.5163,9,out,32512,1618
33.5209,9,out,32508,1683.2
33.5254,9,out,32504,1605.8
33.5298,9,out,32500,1643.8
33.5342,9,out,32496,1631.4
33.5381,9,out,32492,1659.8
33.5425,9,out,32488,1660.4
33.5466,9,out,32484,1701
33.551,9,out,32480,1684.6
33.5555,9,out,32476,1633.4
33.5598,9,out,32472,1685.2
33.5641,9,out,32468,1678.4
33.569,9,out,32464,1664.4
33.5736,9,out,32460,1701.8
33.5781,9,out,32456,1634.6
33.5831,9,out,32452,1712.2
33.5875,9,out,32448,1623.4
33.5915,9,out,32444,1616.8
33.5957,9,out,32440,1637.6
33.5997,9,out,32436,1708.8
33.604,9,out,32432,1730.8
33.6084,9,out,32428,1736.8
33.6126,9,out,32424,1646.6
33.617,9,out,32420,1711.4
33.6219,9,out,32416,1648
33.6262,9,out,32412,1679.4
33.6311,9,out,32408,1642.4
33.6358,9,out,32404,1709.6
33.6403,9,out,32400,1707.8
33.6448,9,out,32396,1701.4
33.6494,9,out,32392,1642.2
33.6543,9,out,32388,1654
33.659,9,out,32384,1655.6
33.6634,9,out,32380,1704.6
33.6675,9,out,32376,1674.6
33.6716,9,out,32372,1638.2
33.6757,9,out,32368,1690.4
33.6801,9,out,32364,1671.2
33.6847,9,out,32360,1732.6
33.6889,9,out,32356,1699.6
33.6928,9,out,32352,1657
33.6972,9,out,32348,1720.8
33.7013,9,out,32344,1698.8
33.7055,9,out,32340,1634.8
33.71,9,out,32336,1643
33.715,9,out2,32286,1694
33.7198,9,out2,32236,1691
33.7247,9,out2,32186,1647.2
33.7295,9,out2,32136,1707.2
33.7341,9,out2,32086,1532.2
33.7388,9,out2,32036,1511.2
33.7431,9,out2,31986,1497.4
33.7475,9,out2,31936,1491.2
33.7515,9,out2,31886,1475
33.7556,9,out2,31836,1459.4
33.7597,9,out2,31786,1497.8
33.7639,9,out2,31736,1524.8
33.7686,9,out2,31686,1411.8
