t,cycle,phase,z,adc
4.0575,0,find,46624,-23.4
4.0629,0,find,46640,1
4.0674,0,find,46656,-20.6
4.0714,0,find,46672,11
4.0754,0,find,46688,10.2
4.0795,0,find,46704,-17.4
4.0837,0,find,46720,-23
4.0882,0,find,46736,-29.2
4.0925,0,find,46752,28
4.097,0,find,46768,-15.4
4.1012,0,find,46784,-11.2
4.1055,0,find,46800,-9
4.1097,0,find,46816,-16
4.1142,0,find,46832,-31.6
4.1182,0,find,46848,-12
4.1226,0,find,46864,20.2
4.1269,0,find,46880,-15.6
4.1313,0,find,46896,-20.4
4.1352,0,find,46912,-22.8
4.139,0,find,46928,-10.4
4.1433,0,find,46944,4
4.1473,0,find,46960,-19
4.1515,0,find,46976,-13.8
4.1555,0,find,46992,-10.8
4.1593,0,find,47008,-14.6
4.1635,0,find,47024,-14.4
4.168,0,find,47040,-5
4.172,0,find,47056,24.8
4.1764,0,find,47072,24
4.1804,0,find,47088,1.2
4.1844,0,find,47104,-9.8
4.1885,0,find,47120,10.2
4.193,0,find,47136,-4.2
4.1969,0,find,47152,0
4.201,0,find,47168,-29.4
4.205,0,find,47184,15.4
4.209,0,find,47200,11.2
4.2129,0,find,47216,-13.8
4.2167,0,find,47232,-33.4
4.2204,0,find,47248,-1.6
4.2243,0,find,47264,7.4
4.228,0,find,47280,8
4.232,0,find,47296,2.2
4.2358,0,find,47312,0.4
4.2396,0,find,47328,11.4
4.2435,0,find,47344,1
4.2478,0,find,47360,8.8
4.2524,0,find,47376,-20.6
4.2567,0,find,47392,2.6
4.2605,0,find,47408,-35.2
4.2649,0,find,47424,-3.2
4.2687,0,find,47440,-6.6
4.2727,0,find,47456,-9.8
4.2765,0,find,47472,4.2
4.2803,0,find,47488,0
4.2842,0,find,47504,-24.4
4.288,0,find,47520,-2.2
4.2918,0,find,47536,-2.2
4.2957,0,find,47552,-6
4.2999,0,find,47568,-29.2
4.3041,0,find,47584,-24.6
4.3081,0,find,47600,10
4.312,0,find,47616,8.8
4.316,0,find,47632,6.2
4.3199,0,find,47648,-5.8
4.3237,0,find,47664,-5.8
4.3275,0,find,47680,-19.4
4.3313,0,find,47696,0.6
4.3353,0,find,47712,-23.6
4.3393,0,find,47728,-22.6
4.3431,0,find,47744,13.8
4.347,0,find,47760,-14.4
4.3508,0,find,47776,-41
4.3549,0,find,47792,17.8
4.3588,0,find,47808,25.4
4.3626,0,find,47824,-25.8
4.3665,0,find,47840,-17.4
4.3703,0,find,47856,13.6
4.3744,0,find,47872,-2.6
4.3783,0,find,47888,-21.2
4.3821,0,find,47904,-5.6
4.3859,0,find,47920,-6
4.3902,0,find,47936,1.8
4.3941,0,find,47952,14
4.3978,0,find,47968,-10.2
4.4024,0,find,47984,0.8
4.4071,0,find,48000,-14.2
4.4111,0,find,48016,-2.8
4.4153,0,find,48032,8.2
4.4198,0,find,48048,3.2
4.4246,0,find,48064,8.4
4.4294,0,find,48080,-19.6
4.4337,0,find,48096,-20.8
4.4384,0,find,48112,-8.8
4.4431,0,find,48128,15.6
4.4479,0,find,48144,-10.2
4.4532,0,find,48160,-2.8
4.4578,0,find,48176,3.4
4.4627,0,find,48192,-2.6
4.4671,0,find,48208,-19
4.472,0,find,48224,1.4
4.4773,0,find,48240,2.2
4.4823,0,find,48256,-17.8
4.4866,0,find,48272,-9.4
4.4916,0,find,48288,-15.4
4.4961,0,find,48304,-4.6
4.5004,0,find,48320,-25
4.5055,0,find,48336,-9
4.5104,0,find,48352,5.4
4.5154,0,find,48368,-24
4.52,0,find,48384,-0.8
4.525,0,find,48400,10.8
4.53,0,find,48416,-4.2
4.5351,0,find,48432,-39.8
4.5401,0,find,48448,-2.8
4.5448,0,find,48464,11.4
4.5498,0,find,48480,-16.8
4.5544,0,find,48496,-18.4
4.5592,0,find,48512,9.4
4.564,0,find,48528,-20.2
4.5689,0,find,48544,11.6
4.5739,0,find,48560,-18.2
4.579,0,find,48576,-2.8
4.5834,0,find,48592,-28
4.5884,0,find,48608,31.4
4.5929,0,find,48624,1
4.5979,0,find,48640,-15
4.6022,0,find,48656,-7
4.6065,0,find,48672,-4.4
4.6106,0,find,48688,-7.4
4.6153,0,find,48704,-24.2
4.6202,0,find,48720,18
4.6245,0,find,48736,13.4
4.6288,0,find,48752,-11.6
4.6331,0,find,48768,-25.6
4.6375,0,find,48784,-17
4.6428,0,find,48800,31
4.6468,0,find,48816,-13.6
4.6515,0,find,48832,-19
4.6558,0,find,48848,10.2
4.662,0,find,48864,7.4
4.6658,0,find,48880,5.4
4.6701,0,find,48896,2.6
4.6751,0,find,48912,11
4.6793,0,find,48928,2.6
4.6836,0,find,48944,-40.6
4.6876,0,find,48960,6.4
4.6918,0,find,48976,7.4
4.697,0,find,48992,7.2
4.7008,0,find,49008,-12.6
4.7048,0,find,49024,-5.2
4.7092,0,find,49040,22.6
4.7148,0,find,49056,-27.8
4.7189,0,find,49072,-2
4.7231,0,find,49088,19.8
4.7269,0,find,49104,12
4.7311,0,find,49120,-28.2
4.7348,0,find,49136,-3.8
4.7384,0,find,49152,-19.4
4.742,0,find,49168,3
4.7457,0,find,49184,15.2
4.7498,0,find,49200,-24.2
4.7535,0,find,49216,-12
4.7571,0,find,49232,-50
4.7608,0,find,49248,-17.4
4.7643,0,find,49264,26.8
4.7681,0,find,49280,-23.4
4.7718,0,find,49296,23.8
4.7756,0,find,49312,-4.4
4.7796,0,find,49328,-29.8
4.7842,0,find,49344,-1.6
4.7886,0,find,49360,19.6
4.793,0,find,49376,11
4.7969,0,find,49392,7.2
4.8008,0,find,49408,-18.4
4.805,0,find,49424,15.6
4.8085,0,find,49440,7.2
4.8122,0,find,49456,18.8
4.8163,0,find,49472,-41.4
4.8207,0,find,49488,-13.2
4.8244,0,find,49504,1.8
4.8282,0,find,49520,-4
4.8323,0,find,49536,4
4.8362,0,find,49552,-14
4.8403,0,find,49568,9.8
4.8446,0,find,49584,-5.6
4.8491,0,find,49600,-28
4.8538,0,find,49616,3
4.8578,0,find,49632,-16
4.8614,0,find,49648,-9
4.865,0,find,49664,29.6
4.8687,0,find,49680,-12.6
4.8728,0,find,49696,-19.4
4.877,0,find,49712,-8.4
4.8813,0,find,49728,15.2
4.8856,0,find,49744,0.6
4.8898,0,find,49760,-8
4.8944,0,find,49776,-8.2
4.8984,0,find,49792,-8.6
4.9027,0,find,49808,2.6
4.9071,0,find,49824,-13
4.9113,0,find,49840,-20.8
4.9156,0,find,49856,-45
4.9205,0,find,49872,5.4
4.9249,0,find,49888,-3.6
4.9295,0,find,49904,6.4
4.9334,0,find,49920,-14.4
4.9377,0,find,49936,-7.2
4.9417,0,find,49952,-27.2
4.9459,0,find,49968,4.2
4.9494,0,find,49984,29
4.9529,0,find,50000,33.4
4.9569,0,find,50016,-1.6
4.9613,0,find,50032,-22.2
4.966,0,find,50048,0
4.9704,0,find,50064,19.6
4.9751,0,find,50080,33.6
4.9796,0,find,50096,5.4
4.9841,0,find,50112,-39.6
4.9884,0,find,50128,0
4.993,0,find,50144,2.2
4.9973,0,find,50160,-16.6
5.0021,0,find,50176,-7.8
5.0068,0,find,50192,0.2
5.0112,0,find,50208,-6.8
5.0163,0,find,50224,-23
5.0208,0,find,50240,-9.4
5.0253,0,find,50256,0.6
5.0309,0,find,50272,-6.8
5.0364,0,find,50288,19.8
5.0411,0,find,50304,1.6
5.0457,0,find,50320,14.8
5.0508,0,find,50336,-23.2
5.0556,0,find,50352,8
5.0604,0,find,50368,25
5.065,0,find,50384,-8.6
5.0697,0,find,50400,-12.2
5.0749,0,find,50416,28.2
5.0796,0,find,50432,3.6
5.0846,0,find,50448,16.6
5.0903,0,find,50464,-26.4
5.0949,0,find,50480,9.4
5.0997,0,find,50496,-19
5.1047,0,find,50512,5.8
5.1095,0,find,50528,12.8
5.1142,0,find,50544,-4
5.1187,0,find,50560,-22.8
5.1246,0,find,50576,2.8
5.1299,0,find,50592,-28
5.1344,0,find,50608,-14
5.1391,0,find,50624,13
5.1445,0,find,50640,-47
5.149,0,find,50656,-33.6
5.153,0,find,50672,9.6
5.1571,0,find,50688,11.4
5.1617,0,find,50704,-47.8
5.1657,0,find,50720,22.4
5.1698,0,find,50736,-4.8
5.1737,0,find,50752,18.8
5.1774,0,find,50768,-22.6
5.1815,0,find,50784,10.6
5.1855,0,find,50800,-14.4
5.1895,0,find,50816,2.2
5.1935,0,find,50832,-12.2
5.1979,0,find,50848,6.4
5.2021,0,find,50864,-1.8
5.206,0,find,50880,18
5.2102,0,find,50896,13.2
5.2152,0,find,50912,11.2
5.2196,0,find,50928,11.4
5.2238,0,find,50944,-0.8
5.2284,0,find,50960,-11.6
5.2335,0,find,50976,-24.6
5.2381,0,find,50992,21
5.2425,0,find,51008,-9.8
5.2466,0,find,51024,-8.2
5.2513,0,find,51040,-2.8
5.2559,0,find,51056,-13.2
5.26,0,find,51072,-18.8
5.2641,0,find,51088,-18.6
5.2691,0,find,51104,8.8
5.273,0,find,51120,6.6
5.2773,0,find,51136,10
5.2818,0,find,51152,-20.8
5.2872,0,find,51168,-56
5.2912,0,find,51184,1.8
5.2955,0,find,51200,-7.2
5.3,0,find,51216,-30.8
5.3054,0,find,51232,9.6
5.3094,0,find,51248,13.8
5.3136,0,find,51264,-11
5.3183,0,find,51280,-28.8
5.3237,0,find,51296,-3.6
5.3277,0,find,51312,11.2
5.3323,0,find,51328,-1.8
5.3367,0,find,51344,5
5.3418,0,find,51360,16.8
5.3458,0,find,51376,-16.6
5.3498,0,find,51392,-32.2
5.3538,0,find,51408,-4.8
5.359,0,find,51424,20.8
5.3634,0,find,51440,-9.6
5.3672,0,find,51456,-20
5.3714,0,find,51472,16.6
5.3753,0,find,51488,14.2
5.3797,0,find,51504,-43.6
5.3835,0,find,51520,-22.2
5.3878,0,find,51536,-10.8
5.3924,0,find,51552,10.4
5.397,0,find,51568,18
5.4011,0,find,51584,-20.4
5.4052,0,find,51600,17.6
5.4092,0,find,51616,32.2
5.4144,0,find,51632,-3.8
5.4183,0,find,51648,-18.4
5.4225,0,find,51664,18.6
5.4267,0,find,51680,5.4
5.4318,0,find,51696,21.8
5.4363,0,find,51712,7.4
5.4406,0,find,51728,0.4
5.4449,0,find,51744,-8.2
5.4495,0,find,51760,-3.4
5.4536,0,find,51776,-3.6
5.4587,0,find,51792,5
5.4628,0,find,51808,7.8
5.467,0,find,51824,-21.2
5.4716,0,find,51840,35.6
5.4752,0,find,51856,2.6
5.4791,0,find,51872,-15.4
5.4832,0,find,51888,-25.6
5.4879,0,find,51904,-3.2
5.4921,0,find,51920,21.4
5.4964,0,find,51936,-0.6
5.5003,0,find,51952,-26.6
5.5054,0,find,51968,-19.2
5.51,0,find,51984,9
5.514,0,find,52000,-12.8
5.5179,0,find,52016,-17.4
5.5227,0,find,52032,-2.2
5.5272,0,find,52048,1.8
5.5314,0,find,52064,8.6
5.5356,0,find,52080,3.4
5.5405,0,find,52096,10.4
5.5451,0,find,52112,6.2
5.5497,0,find,52128,-4.2
5.5542,0,find,52144,-6.8
5.5596,0,find,52160,5.8
5.5636,0,find,52176,-5.4
5.5681,0,find,52192,-12.6
5.5725,0,find,52208,21.2
5.5783,0,find,52224,1.8
5.5825,0,find,52240,-5.2
5.5864,0,find,52256,-18
5.5904,0,find,52272,-3.6
5.5952,0,find,52288,-14.4
5.5998,0,find,52304,-19.2
5.6042,0,find,52320,15
5.6087,0,find,52336,1.2
5.614,0,find,52352,8.4
5.6181,0,find,52368,-9.2
5.6224,0,find,52384,7.8
5.6263,0,find,52400,18.6
5.6316,0,find,52416,-0.2
5.6358,0,find,52432,-11
5.64,0,find,52448,6.4
5.6446,0,find,52464,24.6
5.6497,0,find,52480,-13.6
5.6539,0,find,52496,11
5.6588,0,find,52512,23
5.6626,0,find,52528,-14.4
5.6676,0,find,52544,-28
5.6717,0,find,52560,-10.8
5.6762,0,find,52576,-3.6
5.6806,0,find,52592,-34
5.6862,0,find,52608,-16.8
5.6904,0,find,52624,-5.4
5.6941,0,find,52640,-26
5.6981,0,find,52656,-2
5.7032,0,find,52672,7.8
5.7074,0,find,52688,-3.8
5.7127,0,find,52704,37
5.7166,0,find,52720,-18.2
5.722,0,find,52736,9.6
5.7259,0,find,52752,10.4
5.7297,0,find,52768,-6.4
5.7338,0,find,52784,-11.8
5.7391,0,find,52800,4.2
5.7436,0,find,52816,-24.8
5.7474,0,find,52832,-9.6
5.7514,0,find,52848,-18.4
5.7557,0,find,52864,-3
5.7597,0,find,52880,-12.2
5.7642,0,find,52896,-23.8
5.7685,0,find,52912,-14.6
5.7723,0,find,52928,10.8
5.7767,0,find,52944,-9.2
5.7812,0,find,52960,7.2
5.7858,0,find,52976,-0.8
5.7902,0,find,52992,-4
5.7948,0,find,53008,-28.6
5.7993,0,find,53024,2
5.8036,0,find,53040,-5.2
5.8076,0,find,53056,-4.8
5.8127,0,find,53072,-8.8
5.8172,0,find,53088,-8.8
5.8214,0,find,53104,-1.2
5.8255,0,find,53120,8.8
5.8293,0,find,53136,9.2
5.8338,0,find,53152,-15
5.8383,0,find,53168,-17.6
5.8424,0,find,53184,7.6
5.8474,0,find,53200,-9.6
5.8521,0,find,53216,-35.4
5.8564,0,find,53232,7.2
5.8604,0,find,53248,-1.8
5.8649,0,find,53264,4.6
5.8695,0,find,53280,12.4
5.8738,0,find,53296,21.4
5.8782,0,find,53312,-35.8
5.8826,0,find,53328,17.6
5.8862,0,find,53344,6.2
5.8898,0,find,53360,-1.2
5.8935,0,find,53376,-14.8
5.8972,0,find,53392,-14.6
5.9012,0,find,53408,-14
5.9049,0,find,53424,10.8
5.9094,0,find,53440,17.2
5.9137,0,find,53456,-31.8
5.9182,0,find,53472,-17
5.9221,0,find,53488,-20.6
5.9264,0,find,53504,-32.2
5.9308,0,find,53520,6.8
5.9351,0,find,53536,-7.8
5.9388,0,find,53552,-10.6
5.9429,0,find,53568,-9.4
5.9465,0,find,53584,10.6
5.9503,0,find,53600,-13.2
5.9551,0,find,53616,13
5.9588,0,find,53632,15.8
5.9627,0,find,53648,-10.2
5.9665,0,find,53664,-16.8
5.9707,0,find,53680,-1.4
5.975,0,find,53696,7.2
5.9794,0,find,53712,-8
5.9835,0,find,53728,-11.6
5.9881,0,find,53744,0.4
5.9927,0,find,53760,12.8
5.997,0,find,53776,-12.4
6.0009,0,find,53792,-14
6.0048,0,find,53808,0.6
6.0088,0,find,53824,1.4
6.0133,0,find,53840,-7.8
6.0173,0,find,53856,-21.4
6.0213,0,find,53872,4.4
6.0263,0,find,53888,8.4
6.0303,0,find,53904,-22.4
6.0346,0,find,53920,11.6
6.0383,0,find,53936,3.2
6.0424,0,find,53952,7.8
6.0462,0,find,53968,-2
6.0512,0,find,53984,4
6.0551,0,find,54000,-5
6.0591,0,find,54016,17
6.0637,0,find,54032,8.2
6.0682,0,find,54048,-7.6
6.0725,0,find,54064,-3.2
6.0768,0,find,54080,-30
6.0817,0,find,54096,-8.6
6.0862,0,find,54112,-10.2
6.0906,0,find,54128,-9.4
6.095,0,find,54144,-14.8
6.0991,0,find,54160,6
6.103,0,find,54176,-25.2
6.1067,0,find,54192,-0.6
6.1105,0,find,54208,-10.4
6.1152,0,find,54224,-22.4
6.1191,0,find,54240,-3.4
6.1231,0,find,54256,5
6.127,0,find,54272,-4.4
6.1316,0,find,54288,3.2
6.1362,0,find,54304,25.4
6.1407,0,find,54320,7.6
6.1448,0,find,54336,12.4
6.1491,0,find,54352,-3.8
6.1535,0,find,54368,-4
6.1574,0,find,54384,0.4
6.1616,0,find,54400,1
6.1656,0,find,54416,-1
6.1711,0,find,54432,-9
6.1752,0,find,54448,9.8
6.1789,0,find,54464,-24.2
6.1828,0,find,54480,-6.6
6.1878,0,find,54496,14.8
6.1918,0,find,54512,29.8
6.1966,0,find,54528,1.6
6.2009,0,find,54544,-8.2
6.2056,0,find,54560,13.4
6.2097,0,find,54576,13.4
6.2135,0,find,54592,-11.2
6.2174,0,find,54608,-10.4
6.2214,0,find,54624,8.6
6.2254,0,find,54640,12.6
6.2299,0,find,54656,-10.2
6.2344,0,find,54672,-8
6.2387,0,find,54688,9.6
6.243,0,find,54704,4.8
6.2475,0,find,54720,-2.6
6.2516,0,find,54736,14.4
6.2555,0,find,54752,28.4
6.2602,0,find,54768,-6.8
6.2641,0,find,54784,8.2
6.2686,0,find,54800,-27.2
6.2731,0,find,54816,18
6.2779,0,find,54832,-10
6.2817,0,find,54848,-15.8
6.2856,0,find,54864,-1.4
6.2897,0,find,54880,-12.4
6.2945,0,find,54896,-33.2
6.2983,0,find,54912,2.6
6.303,0,find,54928,-8.6
6.3071,0,find,54944,-23
6.3117,0,find,54960,-24
6.316,0,find,54976,10.6
6.3207,0,find,54992,-20
6.3248,0,find,55008,-3.8
6.3298,0,find,55024,1.8
6.3337,0,find,55040,-20
6.338,0,find,55056,16
6.342,0,find,55072,23
6.3475,0,find,55088,7.4
6.3515,0,find,55104,-0.8
6.3558,0,find,55120,-11
6.3608,0,find,55136,22.8
6.3652,0,find,55152,-14.2
6.3691,0,find,55168,-24
6.3734,0,find,55184,23.6
6.3777,0,find,55200,-10.2
6.3831,0,find,55216,-5
6.3868,0,find,55232,-7.6
6.3913,0,find,55248,1.8
6.3955,0,find,55264,-28.2
6.4004,0,find,55280,-21
6.4047,0,find,55296,24.8
6.4097,0,find,55312,-0.8
6.4137,0,find,55328,-15
6.419,0,find,55344,-18.8
6.423,0,find,55360,-3.2
6.4269,0,find,55376,0.6
6.431,0,find,55392,17.8
6.4352,0,find,55408,-28.6
6.4398,0,find,55424,-6.2
6.4435,0,find,55440,6.6
6.4476,0,find,55456,-9.8
6.4518,0,find,55472,-18
6.4564,0,find,55488,-23.8
6.4605,0,find,55504,30.8
6.4643,0,find,55520,13.6
6.4692,0,find,55536,14.8
6.4748,0,find,55552,21.2
6.4787,0,find,55568,-14.2
6.483,0,find,55584,-20.2
6.4872,0,find,55600,-5
6.4922,0,find,55616,12
6.4963,0,find,55632,-1.2
6.5008,0,find,55648,-44
6.5051,0,find,55664,-15.6
6.5102,0,find,55680,-4.4
6.5152,0,find,55696,-19.4
6.5192,0,find,55712,10.2
6.5232,0,find,55728,3.8
6.5283,0,find,55744,-19.8
6.5323,0,find,55760,4.6
6.536,0,find,55776,1.6
6.5403,0,find,55792,11.6
6.5449,0,find,55808,-10
6.5494,0,find,55824,-1.4
6.5534,0,find,55840,-7.4
6.5576,0,find,55856,-23.6
6.5638,0,find,55872,-19.6
6.568,0,find,55888,-5.2
6.572,0,find,55904,-9.8
6.5762,0,find,55920,-3.2
6.5811,0,find,55936,2.8
6.5854,0,find,55952,-38.2
6.5896,0,find,55968,24.4
6.594,0,find,55984,-11
6.5995,0,find,56000,-6
6.6033,0,find,56016,-3.8
6.6073,0,find,56032,17
6.6117,0,find,56048,-13.6
6.6172,0,find,56064,-28.2
6.6213,0,find,56080,22.4
6.6257,0,find,56096,-6
6.6301,0,find,56112,-22.8
6.6351,0,find,56128,1.4
6.64,0,find,56144,5
6.6443,0,find,56160,1
6.6489,0,find,56176,-21.2
6.6537,0,find,56192,1
6.6583,0,find,56208,7.2
6.6623,0,find,56224,0
6.6666,0,find,56240,-2.4
6.6728,0,find,56256,5.6
6.6768,0,find,56272,11.6
6.6811,0,find,56288,-10.6
6.6858,0,find,56304,0.4
6.6903,0,find,56320,10.4
6.6946,0,find,56336,-4.2
6.6986,0,find,56352,-10.4
6.7028,0,find,56368,2.6
6.7071,0,find,56384,0
6.7113,0,find,56400,8.8
6.7153,0,find,56416,-16.6
6.7198,0,find,56432,-4.2
6.7243,0,find,56448,-4.8
6.7286,0,find,56464,2.6
6.7329,0,find,56480,-25.2
6.737,0,find,56496,-5
6.741,0,find,56512,7.2
6.7455,0,find,56528,-11.2
6.7496,0,find,56544,-14.2
6.7536,0,find,56560,-0.4
6.7577,0,find,56576,-10.4
6.7627,0,find,56592,3.6
6.7669,0,find,56608,-8.6
6.7713,0,find,56624,-2
6.7757,0,find,56640,15.2
6.7808,0,find,56656,-4.2
6.7846,0,find,56672,-8
6.7886,0,find,56688,21.2
6.7928,0,find,56704,15.6
6.7982,0,find,56720,-33.2
6.8027,0,find,56736,-0.4
6.8075,0,find,56752,12.6
6.8118,0,find,56768,-16.8
6.8168,0,find,56784,-0.4
6.8204,0,find,56800,13.4
6.8242,0,find,56816,2.8
6.8281,0,find,56832,-16.8
6.8333,0,find,56848,-42.4
6.8373,0,find,56864,-13
6.8415,0,find,56880,-6.4
6.8456,0,find,56896,-24.4
6.8503,0,find,56912,0.8
6.8544,0,find,56928,-5.2
6.8591,0,find,56944,7.4
6.8633,0,find,56960,-4.4
6.8681,0,find,56976,-35
6.8725,0,find,56992,-20.6
6.8765,0,find,57008,-3.4
6.8805,0,find,57024,7.6
6.8846,0,find,57040,-24.4
6.8893,0,find,57056,15
6.8938,0,find,57072,16.6
6.8981,0,find,57088,-18.8
6.9026,0,find,57104,9.6
6.9063,0,find,57120,27
6.91,0,find,57136,-50.6
6.9141,0,find,57152,-0.4
6.9184,0,find,57168,-12.8
6.9231,0,find,57184,-26.6
6.9276,0,find,57200,-10.2
6.9321,0,find,57216,-2.2
6.9359,0,find,57232,1.6
6.9398,0,find,57248,16.8
6.9438,0,find,57264,6.4
6.9479,0,find,57280,-17.4
6.952,0,find,57296,-8
6.9567,0,find,57312,-3.6
6.9613,0,find,57328,2.8
6.9657,0,find,57344,16.2
6.9697,0,find,57360,1
6.9737,0,find,57376,-12.8
6.9786,0,find,57392,-25
6.9827,0,find,57408,-17.4
6.9867,0,find,57424,3.4
6.9907,0,find,57440,6.8
6.9953,0,find,57456,-0.4
7.0001,0,find,57472,-36.2
7.0047,0,find,57488,-8.8
7.0095,0,find,57504,46.4
7.0152,0,find,57520,-8.2
7.0191,0,find,57536,0.4
7.0234,0,find,57552,-0.6
7.0273,0,find,57568,-9.6
7.0321,0,find,57584,13.6
7.0365,0,find,57600,-7.4
7.0408,0,find,57616,3.2
7.0449,0,find,57632,-2.8
7.0501,0,find,57648,-3.8
7.0541,0,find,57664,10.8
7.0582,0,find,57680,-4.2
7.0623,0,find,57696,-19.8
7.0661,0,find,57712,-11.2
7.0708,0,find,57728,0.6
7.075,0,find,57744,9.8
7.0789,0,find,57760,-2.4
7.083,0,find,57776,-8.4
7.0878,0,find,57792,-10.4
7.092,0,find,57808,-1.4
7.0962,0,find,57824,2
7.1002,0,find,57840,-7.2
7.1052,0,find,57856,15.6
7.1092,0,find,57872,-0.8
7.1132,0,find,57888,-19
7.1171,0,find,57904,-43.8
7.1216,0,find,57920,8.6
7.1258,0,find,57936,5
7.13,0,find,57952,-13
7.1345,0,find,57968,-9.8
7.1404,0,find,57984,25.4
7.1446,0,find,58000,-14.6
7.1484,0,find,58016,23.2
7.1527,0,find,58032,2.6
7.1577,0,find,58048,18
7.1623,0,find,58064,12
7.167,0,find,58080,-18
7.1714,0,find,58096,12.6
7.176,0,find,58112,11.6
7.1801,0,find,58128,3
7.1844,0,find,58144,-34.2
7.1884,0,find,58160,20.4
7.1924,0,find,58176,2
7.1964,0,find,58192,-43.2
7.2003,0,find,58208,-24.8
7.2039,0,find,58224,15.6
7.2077,0,find,58240,10.4
7.212,0,find,58256,-21.8
7.2157,0,find,58272,-18
7.2195,0,find,58288,8.2
7.2234,0,find,58304,-6.6
7.2271,0,find,58320,-15.8
7.2308,0,find,58336,-6.8
7.2345,0,find,58352,-21.8
7.2386,0,find,58368,15.6
7.2424,0,find,58384,13.4
7.2464,0,find,58400,-33.4
7.2508,0,find,58416,-21.2
7.2549,0,find,58432,20
7.2585,0,find,58448,-6.6
7.2622,0,find,58464,21.8
7.2665,0,find,58480,-23.6
7.2701,0,find,58496,41.6
7.2741,0,find,58512,9
7.2779,0,find,58528,-21.2
7.2813,0,find,58544,-0.4
7.2848,0,find,58560,10.4
7.2887,0,find,58576,-6.6
7.2929,0,find,58592,-1.8
7.2972,0,find,58608,-14.6
7.3015,0,find,58624,-2
7.3058,0,find,58640,3.6
7.31,0,find,58656,-18.8
7.3142,0,find,58672,12.8
7.3187,0,find,58688,-1.2
7.3231,0,find,58704,-14.4
7.3271,0,find,58720,-14.6
7.3317,0,find,58736,-6.2
7.3362,0,find,58752,-28
7.34,0,find,58768,-17.2
7.3444,0,find,58784,-4.6
7.3485,0,find,58800,12.4
7.3527,0,find,58816,8
7.3569,0,find,58832,-23.6
7.361,0,find,58848,0
7.3656,0,find,58864,-5
7.3698,0,find,58880,-10
7.3738,0,find,58896,-40
7.3775,0,find,58912,-21.8
7.3814,0,find,58928,-19.6
7.385,0,find,58944,12
7.3889,0,find,58960,-6.8
7.3934,0,find,58976,-4.8
7.398,0,find,58992,3.6
7.4019,0,find,59008,-22.2
7.4061,0,find,59024,6.6
7.4106,0,find,59040,3.4
7.4147,0,find,59056,12.8
7.419,0,find,59072,-13.8
7.423,0,find,59088,9.8
7.4269,0,find,59104,-3.6
7.4311,0,find,59120,-11.6
7.4354,0,find,59136,-19.8
7.4395,0,find,59152,-0.8
7.4435,0,find,59168,-11.6
7.4472,0,find,59184,-0.8
7.4512,0,find,59200,-26.2
7.4553,0,find,59216,2.8
7.4593,0,find,59232,12.4
7.4636,0,find,59248,4.6
7.4675,0,find,59264,-26.6
7.4712,0,find,59280,-9.6
7.475,0,find,59296,46.6
7.4795,0,find,59312,-8.4
7.4838,0,find,59328,-15.4
7.4879,0,find,59344,-6
7.492,0,find,59360,19.2
7.4967,0,find,59376,-17.8
7.5015,0,find,59392,-31.4
7.5062,0,find,59408,22
7.5108,0,find,59424,4.6
7.516,0,find,59440,-0.4
7.5205,0,find,59456,0.2
7.5246,0,find,59472,6.2
7.5289,0,find,59488,10.2
7.5333,0,find,59504,-3.6
7.5382,0,find,59520,10.4
7.5428,0,find,59536,-14.8
7.5471,0,find,59552,1.2
7.5522,0,find,59568,1.4
7.5567,0,find,59584,-5.8
7.5614,0,find,59600,9.2
7.5663,0,find,59616,-32.8
7.5706,0,find,59632,0.2
7.5747,0,find,59648,11.8
7.5787,0,find,59664,6.6
7.5832,0,find,59680,-33.4
7.5877,0,find,59696,7
7.5923,0,find,59712,-15.8
7.5972,0,find,59728,-34.4
7.6018,0,find,59744,-17.8
7.6063,0,find,59760,2.6
7.6107,0,find,59776,-5.8
7.6152,0,find,59792,-9.6
7.6195,0,find,59808,-7.4
7.6239,0,find,59824,9.4
7.6286,0,find,59840,-5.6
7.6336,0,find,59856,-28.4
7.6388,0,find,59872,8.6
7.6431,0,find,59888,-24.6
7.6481,0,find,59904,-39
7.6529,0,find,59920,-9.6
7.6573,0,find,59936,-32.6
7.6615,0,find,59952,-21.8
7.6661,0,find,59968,-42.4
7.6709,0,find,59984,9.4
7.6753,0,find,60000,33.8
7.6794,0,find,60016,19.4
7.6832,0,find,60032,20.8
7.6874,0,find,60048,-28.8
7.6911,0,find,60064,13.4
7.6954,0,find,60080,18.8
7.699,0,find,60096,-53.8
7.7027,0,find,60112,14.6
7.7062,0,find,60128,-41.4
7.7099,0,find,60144,-4.2
7.7137,0,find,60160,-19.2
7.7176,0,find,60176,-30.8
7.7212,0,find,60192,8.6
7.7249,0,find,60208,3.8
7.7286,0,find,60224,-57.6
7.7324,0,find,60240,-10.6
7.7364,0,find,60256,23.2
7.7406,0,find,60272,12.8
7.7449,0,find,60288,5
7.749,0,find,60304,13
7.7531,0,find,60320,0
7.7571,0,find,60336,16
7.7613,0,find,60352,-7.4
7.7657,0,find,60368,-2
7.7695,0,find,60384,-5.2
7.7736,0,find,60400,8.6
7.7779,0,find,60416,-11.4
7.782,0,find,60432,-12.6
7.7858,0,find,60448,5.4
7.7899,0,find,60464,-8.8
7.7939,0,find,60480,0.4
7.798,0,find,60496,-4.2
7.8034,0,find,60512,11.2
