t,cycle,phase,z,adc
17.7321,3,in,39046,16.4
17.7368,3,in,39050,12.8
17.7401,3,in,39054,-3.6
17.7437,3,in,39058,9.6
17.7472,3,in,39062,-4.2
17.7507,3,in,39066,28
17.7544,3,in,39070,-1.6
17.7577,3,in,39074,5.8
17.7611,3,in,39078,1
17.7648,3,in,39082,-14.8
17.7683,3,in,39086,-19.4
17.772,3,in,39090,-5.2
17.7755,3,in,39094,-28.8
17.779,3,in,39098,-7.8
17.7829,3,in,39102,-27.6
17.7867,3,in,39106,18.4
17.7902,3,in,39110,-28.6
17.7938,3,in,39114,22
17.7974,3,in,39118,-13.4
17.801,3,in,39122,33.2
17.8048,3,in,39126,42.2
17.808,3,in,39130,-5.6
17.8118,3,in,39134,-31.8
17.8153,3,in,39138,-21.2
17.8196,3,in,39142,-5.2
17.8235,3,in,39146,2.4
17.8269,3,in,39150,2
17.8306,3,in,39154,24.8
17.8342,3,in,39158,7.2
17.8377,3,in,39162,-1.4
17.841,3,in,39166,1
17.8448,3,in,39170,-20.4
17.8481,3,in,39174,-3.4
17.8523,3,in,39178,36
17.8558,3,in,39182,-25.6
17.8594,3,in,39186,-0.2
17.863,3,in,39190,-30.2
17.8665,3,in,39194,-15.8
17.8707,3,in,39198,-2.6
17.874,3,in,39202,13.4
17.8774,3,in,39206,16.8
17.8807,3,in,39210,-2.2
17.8841,3,in,39214,0.4
17.8883,3,in,39218,-27.6
17.8921,3,in,39222,8.2
17.896,3,in,39226,-30.8
17.8993,3,in,39230,-2.8
17.9033,3,in,39234,-13.6
17.9067,3,in,39238,18.6
17.9104,3,in,39242,-29.2
17.9139,3,in,39246,-7.6
17.9173,3,in,39250,-9.2
17.9209,3,in,39254,34.8
17.9244,3,in,39258,-15.8
17.9278,3,in,39262,15.6
17.9315,3,in,39266,-14.4
17.9352,3,in,39270,9.4
17.9387,3,in,39274,45.8
17.9424,3,in,39278,-26.4
17.9457,3,in,39282,-36.6
17.9492,3,in,39286,14.6
17.954,3,in,39290,-5.8
17.9572,3,in,39294,18.4
17.9607,3,in,39298,33.2
17.9644,3,in,39302,22.2
17.968,3,in,39306,-18.8
17.9716,3,in,39310,5.8
17.975,3,in,39314,-7.2
17.9784,3,in,39318,-14.8
17.982,3,in,39322,-11.6
17.9862,3,in,39326,-22.2
17.9904,3,in,39330,-25
17.9938,3,in,39334,-22.6
17.9971,3,in,39338,-2.8
18.0006,3,in,39342,14.8
18.004,3,in,39346,11.2
18.0074,3,in,39350,-8
18.0107,3,in,39354,-2
18.0141,3,in,39358,-15.4
18.0173,3,in,39362,0.6
18.0207,3,in,39366,-8.4
18.024,3,in,39370,-1.2
18.027,3,in,39374,-9
18.0304,3,in,39378,2
18.0338,3,in,39382,28.4
18.0376,3,in,39386,-7.2
18.0408,3,in,39390,-14
18.0446,3,in,39394,-11
18.0481,3,in,39398,2
18.0519,3,in,39402,6
18.0558,3,in,39406,-18.2
18.0589,3,in,39410,-39.4
18.0623,3,in,39414,-25.2
18.0657,3,in,39418,2.2
18.0698,3,in,39422,-14.4
18.073,3,in,39426,-4
18.0763,3,in,39430,-21.8
18.0795,3,in,39434,-8.6
18.083,3,in,39438,12.4
18.0867,3,in,39442,1.8
18.0903,3,in,39446,-1.8
18.0938,3,in,39450,-22
18.0973,3,in,39454,-15
18.1004,3,in,39458,11.8
18.1039,3,in,39462,15.4
18.1074,3,in,39466,7.2
18.1108,3,in,39470,11
18.1143,3,in,39474,23
18.118,3,in,39478,0.8
18.1218,3,in,39482,-13.6
18.125,3,in,39486,-9.2
18.1289,3,in,39490,-47.8
18.1324,3,in,39494,-20
18.1373,3,in,39498,15.2
18.1404,3,in,39502,1
18.1441,3,in,39506,-20.8
18.1475,3,in,39510,-35
18.1508,3,in,39514,22
18.1545,3,in,39518,3.6
18.1582,3,in,39522,-24.2
18.1621,3,in,39526,-7
18.1654,3,in,39530,19.2
18.1703,3,in,39534,1.2
18.1738,3,in,39538,-23.2
18.177,3,in,39542,19.6
18.1808,3,in,39546,3.4
18.1842,3,in,39550,31.2
18.1878,3,in,39554,1.2
18.1912,3,in,39558,-3.2
18.1949,3,in,39562,-6.4
18.1985,3,in,39566,4.6
18.2021,3,in,39570,-16.8
18.2056,3,in,39574,-5.6
18.2089,3,in,39578,-12.2
18.2128,3,in,39582,-18.8
18.2163,3,in,39586,23.8
18.2207,3,in,39590,22
18.2239,3,in,39594,25
18.2275,3,in,39598,11.6
18.2311,3,in,39602,-5.6
18.2347,3,in,39606,20.2
18.2385,3,in,39610,-1.8
18.242,3,in,39614,-28.6
18.2455,3,in,39618,-13.2
18.249,3,in,39622,0
18.2536,3,in,39626,9.6
18.2577,3,in,39630,-17.4
18.2611,3,in,39634,-20.8
18.2647,3,in,39638,-8.6
18.2684,3,in,39642,-10.4
18.2723,3,in,39646,15.6
18.2757,3,in,39650,-23
18.2789,3,in,39654,-25
18.2823,3,in,39658,4.2
18.2872,3,in,39662,10.8
18.2912,3,in,39666,21.6
18.2956,3,in,39670,-31.2
18.2994,3,in,39674,-6.8
18.3038,3,in,39678,3.8
18.3078,3,in,39682,-15.6
18.3114,3,in,39686,0.4
18.3156,3,in,39690,-6.4
18.3199,3,in,39694,10.4
18.3239,3,in,39698,-12.8
18.3276,3,in,39702,-12
18.3315,3,in,39706,0.2
18.3348,3,in,39710,11.2
18.3385,3,in,39714,8
18.3419,3,in,39718,-4.6
18.3456,3,in,39722,-21.6
18.3492,3,in,39726,-12.2
18.3538,3,in,39730,-6
18.3577,3,in,39734,20.2
18.361,3,in,39738,-9.4
18.3641,3,in,39742,9.4
18.3673,3,in,39746,-9
18.3717,3,in,39750,-22.2
18.3748,3,in,39754,24.6
18.3787,3,in,39758,-1.2
18.3825,3,in,39762,-5
18.3869,3,in,39766,-20.8
18.3902,3,in,39770,4.6
18.3944,3,in,39774,7
18.3982,3,in,39778,12.4
18.4026,3,in,39782,19
18.4063,3,in,39786,-58
18.4102,3,in,39790,-6.2
18.4136,3,in,39794,-14.4
18.4169,3,in,39798,24.2
18.4212,3,in,39802,-18.2
18.4248,3,in,39806,8.4
18.4285,3,in,39810,-9.8
18.4322,3,in,39814,-12.2
18.4362,3,in,39818,10
18.4404,3,in,39822,7
18.4438,3,in,39826,-18
18.4472,3,in,39830,5.6
18.4506,3,in,39834,24
18.4549,3,in,39838,14
18.4582,3,in,39842,-4.8
18.4614,3,in,39846,4.4
18.4647,3,in,39850,3.6
18.4682,3,in,39854,-14.6
18.472,3,in,39858,-6.8
18.4753,3,in,39862,9.8
18.4788,3,in,39866,0
18.483,3,in,39870,21.2
18.4872,3,in,39874,8.8
18.4911,3,in,39878,11.2
18.4948,3,in,39882,7.2
18.4983,3,in,39886,-13.4
18.5023,3,in,39890,-15.8
18.5062,3,in,39894,-22.6
18.5105,3,in,39898,12.8
18.5142,3,in,39902,-2.4
18.5175,3,in,39906,-17.4
18.5217,3,in,39910,5
18.525,3,in,39914,-7
18.5284,3,in,39918,8.8
18.5319,3,in,39922,-33.4
18.536,3,in,39926,-1.8
18.5402,3,in,39930,5.4
18.5434,3,in,39934,39.4
18.547,3,in,39938,-5
18.5508,3,in,39942,22.4
18.5551,3,in,39946,-14.2
18.5591,3,in,39950,13
18.5627,3,in,39954,-30.8
18.5665,3,in,39958,11.8
18.5711,3,in,39962,-17
18.5749,3,in,39966,12.2
18.5783,3,in,39970,-19.8
18.5818,3,in,39974,20.6
18.5865,3,in,39978,-19.4
18.5902,3,in,39982,15
18.5936,3,in,39986,-1.4
18.5966,3,in,39990,-10.8
18.5996,3,in,39994,-0.8
18.6038,3,in,39998,4.4
18.6075,3,in,40002,-24.2
18.6111,3,in,40006,-11.6
18.6146,3,in,40010,-6.8
18.6181,3,in,40014,-5
18.6221,3,in,40018,-12.8
18.6256,3,in,40022,-15.4
18.629,3,in,40026,-21.4
18.6327,3,in,40030,10.8
18.637,3,in,40034,8.4
18.6404,3,in,40038,-0.6
18.644,3,in,40042,-31.2
18.6476,3,in,40046,-12
18.651,3,in,40050,-22.8
18.6558,3,in,40054,-36.8
18.6594,3,in,40058,10.8
18.6631,3,in,40062,-31.2
18.6666,3,in,40066,14.8
18.6709,3,in,40070,10.4
18.6746,3,in,40074,-34.8
18.6781,3,in,40078,-26.6
18.6815,3,in,40082,6.6
18.6853,3,in,40086,-14
18.6894,3,in,40090,-25.6
18.6927,3,in,40094,4.8
18.6963,3,in,40098,-5
18.6998,3,in,40102,2
18.7046,3,in,40106,-34.8
18.7078,3,in,40110,-5.6
18.7113,3,in,40114,-7.6
18.715,3,in,40118,-0.6
18.7193,3,in,40122,-23.8
18.7228,3,in,40126,-1.6
18.7261,3,in,40130,-23
18.7293,3,in,40134,0.2
18.7325,3,in,40138,-2.4
18.7364,3,in,40142,17
18.74,3,in,40146,-4.2
18.7433,3,in,40150,9.6
18.747,3,in,40154,22.8
18.7508,3,in,40158,9.6
18.7548,3,in,40162,35.8
18.7588,3,in,40166,-3.2
18.7622,3,in,40170,-4.4
18.7659,3,in,40174,-2.4
18.7697,3,in,40178,-17.8
18.7733,3,in,40182,-22.8
18.777,3,in,40186,9.6
18.7808,3,in,40190,-14.4
18.7841,3,in,40194,11.6
18.7879,3,in,40198,-15
18.7914,3,in,40202,6.4
18.7951,3,in,40206,-17.6
18.7988,3,in,40210,-12.8
18.8025,3,in,40214,-1
18.806,3,in,40218,-6.6
18.8091,3,in,40222,-16.2
18.8123,3,in,40226,-12.8
18.8156,3,in,40230,15.2
18.8195,3,in,40234,-24.6
18.8234,3,in,40238,-23.4
18.8269,3,in,40242,-8.8
18.8306,3,in,40246,-18.2
18.8342,3,in,40250,-17.2
18.8383,3,in,40254,31.4
18.842,3,in,40258,-34.8
18.8459,3,in,40262,-25.2
18.8496,3,in,40266,15.6
18.8537,3,in,40270,7.6
18.8576,3,in,40274,-23.8
18.8616,3,in,40278,-30.4
18.8653,3,in,40282,0.6
18.8696,3,in,40286,21.2
18.873,3,in,40290,-6.8
18.8764,3,in,40294,20.8
18.88,3,in,40298,-23.4
18.8838,3,in,40302,-1.8
18.8876,3,in,40306,-10.6
18.8909,3,in,40310,-27.4
18.8947,3,in,40314,-22
18.8982,3,in,40318,3.2
18.9022,3,in,40322,-4.2
18.9061,3,in,40326,33.4
18.9095,3,in,40330,-4
18.9129,3,in,40334,-1.8
18.9166,3,in,40338,-4.2
18.9209,3,in,40342,-8.6
18.9247,3,in,40346,-39
18.928,3,in,40350,7.2
18.9318,3,in,40354,-38.2
18.9352,3,in,40358,-9
18.9387,3,in,40362,-12.2
18.9425,3,in,40366,17.8
18.9462,3,in,40370,-51.6
18.9498,3,in,40374,-5.2
18.9539,3,in,40378,-26.2
18.9572,3,in,40382,-20.4
18.9608,3,in,40386,20.8
18.9644,3,in,40390,16.6
18.9684,3,in,40394,15.8
18.9725,3,in,40398,-22.2
18.9759,3,in,40402,-12.6
18.9795,3,in,40406,13.2
18.983,3,in,40410,-4
18.9872,3,in,40414,6.2
18.9909,3,in,40418,-1
18.9944,3,in,40422,-30.6
18.9982,3,in,40426,-8.2
19.0017,3,in,40430,-12
19.0054,3,in,40434,-0.8
19.0088,3,in,40438,-19.2
19.0123,3,in,40442,-17.2
19.0162,3,in,40446,-23.2
19.0202,3,in,40450,38.6
19.0235,3,in,40454,-29.4
19.0268,3,in,40458,-22.2
19.0301,3,in,40462,7.4
19.0335,3,in,40466,8.6
19.0375,3,in,40470,-16.8
19.0408,3,in,40474,-5.8
19.0441,3,in,40478,15.6
19.0476,3,in,40482,-8.2
19.0509,3,in,40486,9.6
19.0547,3,in,40490,-9.4
19.058,3,in,40494,17
19.0617,3,in,40498,-6.6
19.0652,3,in,40502,-13.8
19.0695,3,in,40506,-25.6
19.073,3,in,40510,-6.6
19.0765,3,in,40514,-25.2
19.0802,3,in,40518,-5
19.0838,3,in,40522,10.6
19.0878,3,in,40526,27
19.0911,3,in,40530,16.4
19.095,3,in,40534,-10.4
19.0987,3,in,40538,-16.2
19.1032,3,in,40542,13.2
19.1066,3,in,40546,3.8
19.1102,3,in,40550,-2.4
19.1138,3,in,40554,-3.4
19.1172,3,in,40558,-25.6
19.1213,3,in,40562,22.6
19.1247,3,in,40566,-7
19.1283,3,in,40570,-20.2
19.1316,3,in,40574,5.6
19.1364,3,in,40578,20.4
19.1403,3,in,40582,29.8
19.1437,3,in,40586,-48.6
19.1472,3,in,40590,-18.8
19.1508,3,in,40594,7.4
19.1546,3,in,40598,27.6
19.1577,3,in,40602,-14.6
19.1609,3,in,40606,-6.2
19.1641,3,in,40610,-27.2
19.1673,3,in,40614,14.8
19.171,3,in,40618,0.8
19.1747,3,in,40622,-10
19.178,3,in,40626,-23.6
19.1819,3,in,40630,-8
19.1861,3,in,40634,13.2
19.1901,3,in,40638,29.6
19.1932,3,in,40642,4
19.1964,3,in,40646,-27.4
19.1998,3,in,40650,28
19.204,3,in,40654,-23.6
19.208,3,in,40658,-21.6
19.2117,3,in,40662,-35.2
19.2152,3,in,40666,2.4
19.2194,3,in,40670,-0.8
19.2231,3,in,40674,-40.4
19.2268,3,in,40678,10.8
19.2303,3,in,40682,10.6
19.2337,3,in,40686,25.4
19.2378,3,in,40690,0
19.2417,3,in,40694,17
19.2457,3,in,40698,-13
19.2495,3,in,40702,29.2
19.2538,3,in,40706,-8.8
19.2578,3,in,40710,29.2
19.261,3,in,40714,-9
19.2647,3,in,40718,23.4
19.2682,3,in,40722,-12.4
19.2728,3,in,40726,15.4
19.2762,3,in,40730,12
19.2799,3,in,40734,-10.2
19.2833,3,in,40738,27.8
19.2876,3,in,40742,4.8
19.2913,3,in,40746,-15.8
19.2948,3,in,40750,-18.2
19.2985,3,in,40754,-11.8
19.3019,3,in,40758,-16.4
19.3059,3,in,40762,-11.4
19.3094,3,in,40766,14.4
19.3131,3,in,40770,-17.8
19.3164,3,in,40774,35.8
19.3204,3,in,40778,-1
19.3241,3,in,40782,7.2
19.328,3,in,40786,-1.2
19.3313,3,in,40790,5.8
19.3351,3,in,40794,14.6
19.3384,3,in,40798,-15.8
19.342,3,in,40802,-3.4
19.3456,3,in,40806,-30.2
19.3492,3,in,40810,-26.8
19.3531,3,in,40814,12.6
19.3567,3,in,40818,5.6
19.36,3,in,40822,2.8
19.3631,3,in,40826,-5.4
19.3662,3,in,40830,-4.4
19.3706,3,in,40834,-2.6
19.3739,3,in,40838,-8.6
19.3774,3,in,40842,-11.4
19.3813,3,in,40846,-11.6
19.3844,3,in,40850,16.6
19.3884,3,in,40854,29
19.3921,3,in,40858,-31.2
19.3959,3,in,40862,13.8
19.3995,3,in,40866,15.4
19.4038,3,in,40870,-20
19.4071,3,in,40874,9.2
19.4108,3,in,40878,76.4
19.4142,3,in,40882,86.4
19.4181,3,in,40886,-6.8
19.4215,3,in,40890,2.8
19.4246,3,in,40894,36
19.4279,3,in,40898,11.8
19.4311,3,in,40902,-19.4
19.4348,3,in,40906,16.2
19.4387,3,in,40910,-5.8
19.4421,3,in,40914,2.2
19.4455,3,in,40918,-12.6
19.4492,3,in,40922,13.2
19.4531,3,in,40926,16
19.457,3,in,40930,-35.6
19.4608,3,in,40934,-7.2
19.4643,3,in,40938,-9.6
19.4681,3,in,40942,8.2
19.4717,3,in,40946,5.4
19.4753,3,in,40950,9.2
19.4788,3,in,40954,-19.4
19.4825,3,in,40958,-3.6
19.4866,3,in,40962,-23.2
19.49,3,in,40966,25.2
19.4934,3,in,40970,-12.6
19.4971,3,in,40974,-35.4
19.5008,3,in,40978,-13
19.5047,3,in,40982,12
19.5087,3,in,40986,-39.4
19.5121,3,in,40990,-46.6
19.5158,3,in,40994,4.4
19.5198,3,in,40998,-12.4
19.5232,3,in,41002,-2.6
19.5266,3,in,41006,2
19.5298,3,in,41010,-29
19.5335,3,in,41014,-27.2
19.5377,3,in,41018,-0.6
19.5408,3,in,41022,8.4
19.544,3,in,41026,-2.4
19.5478,3,in,41030,-9
19.5514,3,in,41034,13.8
19.5551,3,in,41038,31.8
19.5584,3,in,41042,-1.2
19.5623,3,in,41046,-28.8
19.5657,3,in,41050,-5.8
19.5699,3,in,41054,-9.6
19.5731,3,in,41058,-15
19.5763,3,in,41062,-2.6
19.5796,3,in,41066,-6.4
19.5828,3,in,41070,4.6
19.5871,3,in,41074,10.4
19.5903,3,in,41078,6.4
19.5941,3,in,41082,-20.4
19.5974,3,in,41086,3.2
19.601,3,in,41090,-17.2
19.6044,3,in,41094,23.2
19.6077,3,in,41098,-39.4
19.6114,3,in,41102,-6.4
19.615,3,in,41106,-1.4
19.619,3,in,41110,-13
19.6224,3,in,41114,13.6
19.626,3,in,41118,-15.4
19.6296,3,in,41122,-23
19.6331,3,in,41126,-5.2
19.6374,3,in,41130,21.2
19.6409,3,in,41134,-5.2
19.6446,3,in,41138,-17.6
19.648,3,in,41142,1.2
19.6516,3,in,41146,14.2
19.6561,3,in,41150,2.6
19.6594,3,in,41154,12.2
19.6632,3,in,41158,-18.8
19.6667,3,in,41162,12.4
19.6703,3,in,41166,21.4
19.6737,3,in,41170,-11.8
19.6772,3,in,41174,11.6
19.6808,3,in,41178,9
19.6844,3,in,41182,44.2
19.6877,3,in,41186,12
19.6913,3,in,41190,-23.4
19.6948,3,in,41194,1
19.6986,3,in,41198,-1.4
19.7025,3,in,41202,12
19.7058,3,in,41206,-13
19.7092,3,in,41210,7.4
19.7125,3,in,41214,-21.4
19.7159,3,in,41218,18.2
19.72,3,in,41222,-16.6
19.7233,3,in,41226,-16.4
19.7265,3,in,41230,12.6
19.7297,3,in,41234,-8.2
19.7333,3,in,41238,17.8
19.7377,3,in,41242,3.6
19.7418,3,in,41246,3
19.7453,3,in,41250,11.6
19.7493,3,in,41254,41.2
19.7538,3,in,41258,-2.2
19.7573,3,in,41262,9.4
19.7605,3,in,41266,11.2
19.7642,3,in,41270,5.2
19.7677,3,in,41274,17
19.7714,3,in,41278,4
19.775,3,in,41282,8.6
19.7785,3,in,41286,-26.4
19.7821,3,in,41290,14.2
19.7866,3,in,41294,-6.8
19.79,3,in,41298,-9.6
19.7935,3,in,41302,11.2
19.7971,3,in,41306,-14.2
19.8007,3,in,41310,11
19.8046,3,in,41314,-2.4
19.8077,3,in,41318,14.6
19.8113,3,in,41322,3.4
19.8146,3,in,41326,21
19.8183,3,in,41330,4.6
19.8231,3,in,41334,-6
19.8308,3,in,41338,2.8
19.8349,3,in,41342,-17
19.8391,3,in,41346,21.4
19.8443,3,in,41350,11.6
19.8487,3,in,41354,2.4
19.8526,3,in,41358,-11.4
19.8567,3,in,41362,-18.6
19.8606,3,in,41366,16
19.8643,3,in,41370,-5
19.8678,3,in,41374,22.4
19.8722,3,in,41378,6
19.876,3,in,41382,9.8
19.8798,3,in,41386,2.2
19.8835,3,in,41390,31.8
19.8878,3,in,41394,16.4
19.8915,3,in,41398,1.8
19.8952,3,in,41402,7.4
19.8989,3,in,41406,7.6
19.903,3,in,41410,-12
19.9067,3,in,41414,12.6
19.9101,3,in,41418,20
19.9137,3,in,41422,4
19.9173,3,in,41426,36.8
19.9214,3,in,41430,17.8
19.9247,3,in,41434,-5
19.9285,3,in,41438,-23
19.9323,3,in,41442,23.2
19.9365,3,in,41446,-22.6
19.9399,3,in,41450,25.2
19.943,3,in,41454,33
19.9462,3,in,41458,-12.4
19.9497,3,in,41462,-15.4
19.9538,3,in,41466,-9.8
19.9571,3,in,41470,20.6
19.9607,3,in,41474,-7.4
19.9639,3,in,41478,-5.4
19.9669,3,in,41482,14.4
19.9708,3,in,41486,-29
19.9743,3,in,41490,41.4
19.9775,3,in,41494,32.2
19.9813,3,in,41498,58.4
19.9849,3,in,41502,54.6
19.9886,3,in,41506,60
19.9923,3,in,41510,78.2
19.9958,3,in,41514,36.4
19.9997,3,in,41518,96
20.0037,3,in,41522,58.2
20.0071,3,in,41526,153.6
20.0108,3,in,41530,251.6
20.0144,3,in,41534,96.2
20.0178,3,in,41538,71.6
20.0218,3,in,41542,73.6
20.0256,3,in,41546,49.6
20.0287,3,in,41550,35.2
20.0319,3,in,41554,60.6
20.0352,3,in,41558,53.4
20.0389,3,in,41562,48.2
20.0421,3,in,41566,57.6
20.0452,3,in,41570,58.2
20.0482,3,in,41574,80.2
20.0514,3,in,41578,87.6
20.0555,3,in,41582,57
20.0587,3,in,41586,50.6
20.0619,3,in,41590,68.8
20.0655,3,in,41594,380.4
20.0695,3,in,41598,318.8
20.0736,3,in,41602,269
20.0768,3,in,41606,247.6
20.0804,3,in,41610,255
20.0839,3,in,41614,260
20.0883,3,in,41618,282.6
20.0915,3,in,41622,285.4
20.0951,3,in,41626,87.6
20.0991,3,in,41630,72.2
20.1038,3,in,41634,90.8
20.1072,3,in,41638,66.4
20.1109,3,in,41642,36.8
20.1143,3,in,41646,141.2
20.1178,3,in,41650,66.8
20.1217,3,in,41654,107.6
20.125,3,in,41658,100.4
20.1285,3,in,41662,114.6
20.1317,3,in,41666,102.4
20.1363,3,in,41670,162.2
20.14,3,in,41674,146.2
20.1434,3,in,41678,138
20.1469,3,in,41682,288
20.1504,3,in,41686,269.2
20.1545,3,in,41690,267
20.1576,3,in,41694,232.2
20.1614,3,in,41698,140.2
20.1649,3,in,41702,229.2
20.1687,3,in,41706,140.8
20.1725,3,in,41710,86.4
20.1761,3,in,41714,130.4
20.1797,3,in,41718,113.2
20.1831,3,in,41722,138
20.1874,3,in,41726,128.8
20.1908,3,in,41730,140.4
20.1942,3,in,41734,131.2
20.1977,3,in,41738,103.4
20.2013,3,in,41742,106.2
20.2053,3,in,41746,100.6
20.209,3,in,41750,92.6
20.2122,3,in,41754,58
20.2159,3,in,41758,76.2
20.2203,3,in,41762,114
20.2236,3,in,41766,113.8
20.2272,3,in,41770,96.6
20.2306,3,in,41774,113.8
20.2341,3,in,41778,140.4
20.2383,3,in,41782,118.4
20.2415,3,in,41786,104.8
20.2449,3,in,41790,118
20.2483,3,in,41794,152.8
20.2524,3,in,41798,161
20.2559,3,in,41802,144.2
20.2595,3,in,41806,137.8
20.263,3,in,41810,118.4
20.2668,3,in,41814,108.6
20.2711,3,in,41818,131.4
20.2748,3,in,41822,80.6
20.2784,3,in,41826,63.8
20.2819,3,in,41830,90
20.2859,3,in,41834,86.2
20.2893,3,in,41838,112.6
20.2925,3,in,41842,65.8
20.2961,3,in,41846,20.8
20.2997,3,in,41850,74.4
20.3037,3,in,41854,99.8
20.307,3,in,41858,71.6
20.3103,3,in,41862,44.4
20.3137,3,in,41866,113.8
20.3171,3,in,41870,119.2
20.3212,3,in,41874,99.2
20.3244,3,in,41878,126
20.3284,3,in,41882,125.8
20.332,3,in,41886,268.4
20.3364,3,in,41890,427.6
20.3399,3,in,41894,370
20.3436,3,in,41898,385
20.3472,3,in,41902,431.6
20.3506,3,in,41906,313.2
20.3542,3,in,41910,757.2
20.3577,3,in,41914,413.4
20.3613,3,in,41918,404.4
20.3648,3,in,41922,622.8
20.3685,3,in,41926,571.8
20.372,3,in,41930,283.4
20.3756,3,in,41934,232.6
20.3793,3,in,41938,190.6
20.3833,3,in,41942,192.2
20.3877,3,in,41946,244
20.3915,3,in,41950,246.2
20.3952,3,in,41954,261.6
20.3987,3,in,41958,304.8
20.4026,3,in,41962,298.6
20.4063,3,in,41966,248.2
20.4097,3,in,41970,223.6
20.4132,3,in,41974,234
20.417,3,in,41978,188.2
20.4205,3,in,41982,142.4
20.4242,3,in,41986,158.4
20.4278,3,in,41990,130.8
20.4314,3,in,41994,139.6
20.4359,3,in,41998,137.2
20.44,3,in,42002,124.8
20.4438,3,in,42006,117
20.4473,3,in,42010,96.6
20.4507,3,in,42014,127.8
20.4544,3,in,42018,159
20.4575,3,in,42022,210.6
20.4609,3,in,42026,222.2
20.4647,3,in,42030,248
20.4687,3,in,42034,169.4
20.4723,3,in,42038,249.4
20.4758,3,in,42042,179
20.4797,3,in,42046,180.8
20.4831,3,in,42050,218.4
20.4873,3,in,42054,225
20.4907,3,in,42058,140.4
20.4941,3,in,42062,173.2
20.4983,3,in,42066,226.8
20.502,3,in,42070,260.2
20.5062,3,in,42074,276.6
20.5101,3,in,42078,290.2
20.514,3,in,42082,247.8
20.5172,3,in,42086,326.2
20.5207,3,in,42090,304.2
20.5242,3,in,42094,316.8
20.5278,3,in,42098,250
20.5317,3,in,42102,250.6
20.536,3,in,42106,241
20.5401,3,in,42110,257.8
20.5433,3,in,42114,290
20.5465,3,in,42118,290.4
20.55,3,in,42122,252.8
20.5538,3,in,42126,295.2
20.5578,3,in,42130,240.8
20.5617,3,in,42134,245.2
20.5652,3,in,42138,224
20.5698,3,in,42142,185.4
20.5736,3,in,42146,160.4
20.5769,3,in,42150,151
20.5804,3,in,42154,173.6
20.584,3,in,42158,198
20.5881,3,in,42162,206.2
20.5913,3,in,42166,252.2
20.5951,3,in,42170,170.2
20.5987,3,in,42174,226.6
20.6028,3,in,42178,246.6
20.6063,3,in,42182,197.8
20.61,3,in,42186,232.8
20.6138,3,in,42190,223.6
20.6172,3,in,42194,239.4
20.6212,3,in,42198,243.4
20.6245,3,in,42202,229.4
20.6278,3,in,42206,167.2
20.6312,3,in,42210,173.8
20.6347,3,in,42214,197
20.6382,3,in,42218,192
20.6415,3,in,42222,229
20.6452,3,in,42226,203.2
20.6487,3,in,42230,180.8
20.6532,3,in,42234,218
20.6567,3,in,42238,234.2
20.6602,3,in,42242,200
20.6637,3,in,42246,207.8
20.6674,3,in,42250,214.2
20.6713,3,in,42254,175.4
20.6744,3,in,42258,141.6
20.6783,3,in,42262,181.6
20.6818,3,in,42266,274.6
20.6859,3,in,42270,197.6
20.6897,3,in,42274,222.2
20.693,3,in,42278,249.2
20.6969,3,in,42282,208.2
20.7004,3,in,42286,187.6
20.7042,3,in,42290,225.2
20.7076,3,in,42294,306.8
20.7109,3,in,42298,300
20.7144,3,in,42302,232.4
20.7178,3,in,42306,240.4
20.7213,3,in,42310,256.8
20.725,3,in,42314,280.4
20.7286,3,in,42318,274.4
20.7321,3,in,42322,296.6
20.7364,3,in,42326,427.2
20.7397,3,in,42330,426.8
20.7431,3,in,42334,437.4
20.7472,3,in,42338,379
20.7505,3,in,42342,435.4
20.7542,3,in,42346,373.6
20.758,3,in,42350,416.6
20.7615,3,in,42354,481.2
20.7652,3,in,42358,428.2
20.7692,3,in,42362,510.2
20.7724,3,in,42366,401.8
20.7755,3,in,42370,516.4
20.7788,3,in,42374,373.6
20.782,3,in,42378,480.6
20.7859,3,in,42382,504
20.7893,3,in,42386,450
20.7924,3,in,42390,428
20.7957,3,in,42394,477.4
20.799,3,in,42398,508.8
20.8031,3,in,42402,418.6
20.8066,3,in,42406,517.4
20.81,3,in,42410,441.4
20.8131,3,in,42414,323.6
20.8161,3,in,42418,376.8
20.8203,3,in,42422,379
20.8234,3,in,42426,469
20.8267,3,in,42430,553
20.8299,3,in,42434,573.2
20.8335,3,in,42438,484.8
20.8375,3,in,42442,540.8
20.8413,3,in,42446,648.2
20.8445,3,in,42450,985.6
20.8481,3,in,42454,1600.2
20.8519,3,out,42450,1609.6
20.8553,3,out,42446,1006.2
20.8587,3,out,42442,826.6
20.8623,3,out,42438,510.8
20.8659,3,out,42434,553.4
20.8706,3,out,42430,519.4
20.8739,3,out,42426,600
20.8777,3,out,42422,700
20.8811,3,out,42418,785
20.8848,3,out,42414,808.2
20.8888,3,out,42410,1226.8
20.8919,3,out,42406,1125.8
20.8951,3,out,42402,754.8
20.8985,3,out,42398,954.8
20.9022,3,out,42394,857
20.9063,3,out,42390,844.2
20.9094,3,out,42386,829.2
20.9125,3,out,42382,789.2
20.9163,3,out,42378,849.8
20.9201,3,out,42374,777.4
20.9233,3,out,42370,788.4
20.9269,3,out,42366,733.4
20.9306,3,out,42362,718.2
20.9342,3,out,42358,867.2
20.938,3,out,42354,652.6
